processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
BLPAA483-06	06-SRNP-100482	240320	 	06-SRNP-100482	Area de Conservacion Guanacaste	BOLD:AAA0831	20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5509	Ennominae	7743	Macaria	73747	Macaria regulata	 	 	Daniel H. Janzen	 	 	R.Franco, F.Quesada	2006-01-26	A	 	S	light trap	light trap	10.898	-85.619	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Mirador Rio Cuajiniquil	116241	http://v3.boldsystems.org/pics/BLPAA/06-SRNP-100482_DHJ600482+1144437910.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	359160|359159	http://trace.boldsystems.org/traceIO/bold.org/167644|http://trace.boldsystems.org/traceIO/bold.org/167643	2006-05-02 16:59:51|2006-05-02 19:58:58	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPAC807-06	06-SRNP-102686	283051	 	06-SRNP-102686	Area de Conservacion Guanacaste	BOLD:AAB3617	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	33500	Heterocampinae	3999	Malocampa	751371	Malocampa subguttata	 	 	Daniel H. Janzen	 	 	R.Franco, F.Quesada	2006-03-02	A	 	S	light trap	light trap	10.989	-85.426	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Estacion Pitilla	126562	http://v3.boldsystems.org/pics/BLPAC/06-SRNP-102686_DHJ502686+1153262550.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	431676|431677	http://trace.boldsystems.org/traceIO/bold.org/238039|http://trace.boldsystems.org/traceIO/bold.org/238040	2006-08-18 04:40:58|2006-08-18 07:40:16	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPAF329-07	06-SRNP-105028	527697	 	06-SRNP-105028	Area de Conservacion Guanacaste	BOLD:AAA0831	20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5509	Ennominae	7743	Macaria	73747	Macaria regulata	 	 	Daniel H. Janzen	 	 	F.Quesada&H.Cambronero	2006-06-25	A	 	S	light trap	light trap	10.856	-85.67	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	La Angostura	237701	http://v3.boldsystems.org/pics/BLPAF/06-SRNP-105028_DHJ605028+1158607302.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	681365|681364	http://trace.boldsystems.org/traceIO/bold.org/476390|http://trace.boldsystems.org/traceIO/bold.org/476389	2007-02-07 03:55:14|2007-02-07 02:24:30	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPCI427-08	07-SRNP-112552	773379	 	07-SRNP-112552	Area de Conservacion Guanacaste	BOLD:AAA1494	20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5509	Ennominae	7743	Macaria	398853	Macaria nundinata	 	 	Daniel H. Janzen	 	 	H.Cambronero&S.Rios	2007-12-08	A	 	S	light trap	light trap	10.821	-85.633	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Sendero los Patos	383876	http://v3.boldsystems.org/pics/BLGEA/07-SRNP-112552_DHJ622516+1203093584.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1008438|1008532	http://trace.boldsystems.org/traceIO/bold.org/782798|http://trace.boldsystems.org/traceIO/bold.org/782892	2008-07-02 18:37:04|2008-07-02 20:08:02	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPCO102-08	08-SRNP-103579	961641	08-SRNP-103579	08-SRNP-103579	Area de Conservacion Guanacaste	BOLD:AAA0831	20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5509	Ennominae	7743	Macaria	73747	Macaria regulata	 	 	Daniel H. Janzen	 	 	H.Cambronero&S.Rios	2008-06-30	A	 	S	light trap	light trap	10.884	-85.473	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Estacion Gongora	380023	http://v3.boldsystems.org/pics/BLPCO/08-SRNP-103579_DHJ627643+1221260956.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1257819|1257725	http://trace.boldsystems.org/traceIO/bold.org/1007868|http://trace.boldsystems.org/traceIO/bold.org/1007774	2009-02-11 23:16:54|2009-02-11 21:47:14	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDN1361-10	10-SRNP-101536	1338413	10-SRNP-101536	10-SRNP-101536	Area de Conservacion Guanacaste	BOLD:AAA0824	20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5509	Ennominae	7743	Macaria	141585	Macaria ostia	 	 	Daniel H. Janzen	 	 	F.Quesada	2010-01-13	A	 	S	light trap	light trap	10.868	-85.327	 	 	Costa Rica	Alajuela	Area De Conservacion Guanacaste	Albergue Oscar, Tunel	1948435	http://v3.boldsystems.org/pics/BLPDN/10-SRNP-101536-DHJ646411+1364927390.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1954942|1954847	http://trace.boldsystems.org/traceIO/bold.org/1667591|http://trace.boldsystems.org/traceIO/bold.org/1667496	2010-03-02 21:05:45|2010-03-02 18:07:23	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDW289-11	10-SRNP-112181	1803845	10-SRNP-112181	10-SRNP-112181	Area de Conservacion Guanacaste	BOLD:AAA8621	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	33500	Heterocampinae	3999	Malocampa	16632	Malocampa matralis	 	 	Daniel H. Janzen	 	 	S.Rios&R.Franco	2010-08-09	A	 	S	light trap	light trap	10.9296	-85.4651	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Toma de Agua	1200471|1196685	http://v3.boldsystems.org/pics/BLPDW/10-SRNP-112181_DHJ657056+1309896328.jpg|http://v3.boldsystems.org/pics/BLPDW/10-SRNP-112181_DHJ657056+1309806222.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	2836807|2836712	http://trace.boldsystems.org/traceIO/bold.org/2513657|http://trace.boldsystems.org/traceIO/bold.org/2513562	2011-03-27 06:04:30|2011-03-27 04:38:26	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDX799-11	10-SRNP-113926	1802930	10-SRNP-113926	10-SRNP-113926	Area de Conservacion Guanacaste	BOLD:AAB3617	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	33500	Heterocampinae	3999	Malocampa	751371	Malocampa subguttata	 	 	Daniel H. Janzen	 	 	S.Rios&R.Franco	2010-09-10	A	 	S	light trap	light trap	10.7746	-85.35	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Manta Rio Blanco	1202322	http://v3.boldsystems.org/pics/BLPDX/10-SRNP-113926_DHJ658801+1309896918.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	2879965|2879869	http://trace.boldsystems.org/traceIO/bold.org/2555180|http://trace.boldsystems.org/traceIO/bold.org/2555084	2011-04-05 15:39:38|2011-04-05 14:03:08	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPEB880-11	11-SRNP-102392	2075572	11-SRNP-102392	11-SRNP-102392	Area de Conservacion Guanacaste	BOLD:AAA0856	20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5509	Ennominae	7743	Macaria	405196	Macaria trigonata	 	 	Daniel H. Janzen	 	 	H.Cambronero&F.Quesada	2011-04-03	A	 	S	light trap	light trap	10.9852	-85.4281	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Sendero Memo	1359086	http://v3.boldsystems.org/pics/BLPEB/11-SRNP-102392_DHJ663062+1304020172.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	3251226|3251131	http://trace.boldsystems.org/traceIO/bold.org/2913268|http://trace.boldsystems.org/traceIO/bold.org/2913173	2011-08-03 10:55:13|2011-08-03 09:12:39	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPEB881-11	11-SRNP-102393	2075573	11-SRNP-102393	11-SRNP-102393	Area de Conservacion Guanacaste	BOLD:AAA0856	20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5509	Ennominae	7743	Macaria	405196	Macaria trigonata	 	 	Daniel H. Janzen	 	 	H.Cambronero&F.Quesada	2011-04-03	A	 	S	light trap	light trap	10.9852	-85.4281	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Sendero Memo	1359087	http://v3.boldsystems.org/pics/BLPEB/11-SRNP-102393_DHJ663063+1304020178.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	3251227|3251132	http://trace.boldsystems.org/traceIO/bold.org/2913269|http://trace.boldsystems.org/traceIO/bold.org/2913174	2011-08-03 10:55:13|2011-08-03 09:12:39	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
