processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
GBACU2115-13	BC ZSM HYM 15415	3098600	BC ZSM HYM 15415	BC ZSM HYM 15415	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAI8781	20	Arthropoda	82	Insecta	125	Hymenoptera	427	Colletidae	122314	Hylaeinae	2119	Hylaeus	256647	Hylaeus lineolatus	 	 	Christian Schmid-Egger	 	 	C. Schmid-Egger	2012-08-04	A	F	S	 	 	52.42	14.53	 	 	Germany	Brandenburg	 	1 km S Lebus	1899133	http://v3.boldsystems.org/pics/GBACU/_DSC8999+1351876086.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4946818|4946723	http://trace.boldsystems.org/traceIO/bold.org/6793416|http://trace.boldsystems.org/traceIO/bold.org/6793321	2013-03-21 14:57:36|2013-03-19 23:17:19	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
GBCOL217-12	GBOL_Col_FK_2782	2906797	GBOL_Col_FK_2782	12.05.18-wei	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAP7014	20	Arthropoda	82	Insecta	413	Coleoptera	1752	Curculionidae	286767	Hyperinae	164282	Hypera	396003	Hypera nigrirostris	 	 	Frank Koehler	 	 	Weidlich, R.	2012-05-18	A	 	 	 	 	50.8762	12.9573	 	 	Germany	Saxony	Erzgebigsbecken	Chemnitz-Gloesa, Exerzierplatz	1833173	http://v3.boldsystems.org/pics/GBCOL/GBOL_Col_FK_2782+1348849036.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	11325910|11325815	http://trace.boldsystems.org/traceIO/bold.org/13144942|http://trace.boldsystems.org/traceIO/bold.org/13144847	2012-12-11 18:21:44|2012-12-11 16:50:47	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
GRAFW146-11	za2011-150	2173234	za2011-150	za2011-150	University of Helsinki	BOLD:AAZ7989	20	Arthropoda	82	Insecta	125	Hymenoptera	563	Ichneumonidae	79740	Campopleginae	22753	Hyposoter	400346	Hyposoter deichmanni	 	 	Gergely Varkonyi	 	 	T. Roslin & G. Varkonyi	 	A	F	 	 	 	74.4667	-20.5667	 	 	Greenland	 	NE Greenland / Wollaston Foreland	Zackenberg Research Station	1375395	http://v3.boldsystems.org/pics/GRAFW/za2011-150+1317821520.jpg	No Rights Reserved	3494892|3494797	http://trace.boldsystems.org/traceIO/bold.org/3148715|http://trace.boldsystems.org/traceIO/bold.org/3148620	2011-10-21 13:59:50|2011-10-21 12:33:30	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GRAFW166-11	za2011-170	2173254	za2011-170	za2011-170	University of Helsinki	BOLD:AAU9767	20	Arthropoda	82	Insecta	125	Hymenoptera	563	Ichneumonidae	79740	Campopleginae	22753	Hyposoter	391431	Hyposoter frigidus	 	 	Gergely Varkonyi	 	 	T. Roslin & G. Varkonyi	 	A	F	 	 	 	74.4667	-20.5667	 	 	Greenland	 	NE Greenland / Wollaston Foreland	Zackenberg Research Station	1375415	http://v3.boldsystems.org/pics/GRAFW/za2011-170+1317823980.jpg	No Rights Reserved	3494912|3494817	http://trace.boldsystems.org/traceIO/bold.org/3148735|http://trace.boldsystems.org/traceIO/bold.org/3148640	2011-10-21 13:59:50|2011-10-21 12:33:30	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GRAFW169-11	za2011-173	2173257	za2011-173	za2011-173	University of Helsinki	BOLD:AAU9767	20	Arthropoda	82	Insecta	125	Hymenoptera	563	Ichneumonidae	79740	Campopleginae	22753	Hyposoter	391431	Hyposoter frigidus	 	 	Gergely Varkonyi	 	 	T. Roslin & G. Varkonyi	 	A	M	 	 	 	74.4667	-20.5667	 	 	Greenland	 	NE Greenland / Wollaston Foreland	Zackenberg Research Station	1375418	http://v3.boldsystems.org/pics/GRAFW/za2011-173+1317824160.jpg	No Rights Reserved	3494915|3494820	http://trace.boldsystems.org/traceIO/bold.org/3148738|http://trace.boldsystems.org/traceIO/bold.org/3148643	2011-10-21 13:59:50|2011-10-21 12:33:30	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GRAFW592-12	ZA2011-518	2435907	 	ZACK20M	University of Helsinki	BOLD:AAZ7989	20	Arthropoda	82	Insecta	125	Hymenoptera	563	Ichneumonidae	79740	Campopleginae	22753	Hyposoter	400346	Hyposoter deichmanni	 	 	Gergely Varkonyi	 	 	T. Roslin & G. Varkonyi	2011-07-09	A	M	 	 	 	74.4667	-20.5667	 	 	Greenland	 	NE Greenland / Daneborg	Zackenberg Research Station	1519827	http://v3.boldsystems.org/pics/GRAFW/bioug02036-d04+1328647352.JPG	CreativeCommons - Attribution	3975202|3975107	http://trace.boldsystems.org/traceIO/bold.org/5758754|http://trace.boldsystems.org/traceIO/bold.org/5758659	2012-04-16 16:17:05|2012-04-16 14:51:17	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
JSCR531-04	98-SRNP-13339	5538	98-SRNP-13339	98-SRNP-13339	University of Pennsylvania	BOLD:AAA3028	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	16360	Hylesia umbrata	 	 	 	 	 	Lucia Rios	1998-10-15	A	 	S	 	 	11.032	-85.528	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Estacion Los Almendros	4687|4686	http://v3.boldsystems.org/pics/JSCR/98-SRNP-13339-DHJ39458.jpg|http://v3.boldsystems.org/pics/JSCR/98-SRNP-13339-DHJ39459.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
JSCR559-04	99-SRNP-5321	5566	99-SRNP-5321	99-SRNP-5321	University of Pennsylvania	BOLD:ACV6681	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	10108	Hylesia rubrifrons	 	 	Daniel H. Janzen	 	 	Carolina Cano	1999-08-04	A	 	S	 	 	10.867	-85.387	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Sendero Vivero	4728|4729	http://v3.boldsystems.org/pics/JSCR/99-SRNP-5321-DHJ39514.jpg|http://v3.boldsystems.org/pics/JSCR/99-SRNP-5321-DHJ39515.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
JSCR563-04	01-SRNP-1769	5570	01-SRNP-1769	01-SRNP-1769	University of Pennsylvania	BOLD:ACV6681	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	10108	Hylesia rubrifrons	 	 	Daniel H. Janzen	 	 	Freddy Quesada	2001-08-06	A	 	S	 	 	10.9	-85.373	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Rio Blanco Abajo	4736|4737	http://v3.boldsystems.org/pics/JSCR/01-SRNP-1769-DHJ39522.jpg|http://v3.boldsystems.org/pics/JSCR/01-SRNP-1769-DHJ39523.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
MHMXP614-08	07-SRNP-65112	749231	07-SRNP-65112	07-SRNP-65112	Research Collection of D. H. Janzen & W. Hallwachs	BOLD:ACV6681	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	10108	Hylesia rubrifrons	 	 	 	 	 	Duvalier Briceno	2007-08-03	A	 	S	 	 	10.986	-85.378	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Vegas	473655|473656	http://v3.boldsystems.org/pics/MHATC/07-SRNP-65112-DHJ379960+1213150544.jpg|http://v3.boldsystems.org/pics/MHATC/07-SRNP-65112-DHJ379961+1213150546.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	890776|890870	http://trace.boldsystems.org/traceIO/bold.org/669560|http://trace.boldsystems.org/traceIO/bold.org/669654	2008-03-20 08:58:03|2008-03-20 10:45:25	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMXP634-08	07-SRNP-65113	749251	07-SRNP-65113	07-SRNP-65113	Research Collection of D. H. Janzen & W. Hallwachs	BOLD:ACV6681	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	10108	Hylesia rubrifrons	 	 	 	 	 	Duvalier Briceno	2007-07-28	A	 	S	 	 	10.986	-85.378	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Vegas	473657|473658	http://v3.boldsystems.org/pics/MHATC/07-SRNP-65113-DHJ380000+1213150546.jpg|http://v3.boldsystems.org/pics/MHATC/07-SRNP-65113-DHJ380001+1213150548.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	890713|890807	http://trace.boldsystems.org/traceIO/bold.org/669497|http://trace.boldsystems.org/traceIO/bold.org/669591	2008-03-20 08:58:03|2008-03-20 10:45:25	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMXP649-08	07-SRNP-31035	749266	07-SRNP-31035	07-SRNP-31035	Research Collection of D. H. Janzen & W. Hallwachs	BOLD:AAA8412	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	16361	Hylesia rufipes	 	 	 	 	 	Manuel Rios	2007-04-15	A	 	S	 	 	11.02	-85.413	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Loaiciga	462650|462651	http://v3.boldsystems.org/pics/MHATC/07-SRNP-31035-DHJ380030+1218935536.jpg|http://v3.boldsystems.org/pics/MHATC/07-SRNP-31035-DHJ380031+1218935536.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	890787|890881	http://trace.boldsystems.org/traceIO/bold.org/669571|http://trace.boldsystems.org/traceIO/bold.org/669665	2008-03-20 08:58:03|2008-03-20 10:45:25	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMXP656-08	07-SRNP-31039	749273	07-SRNP-31039	07-SRNP-31039	Research Collection of D. H. Janzen & W. Hallwachs	BOLD:AAA8412	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	16361	Hylesia rufipes	 	 	 	 	 	Manuel Rios	2007-04-03	A	 	S	 	 	11.02	-85.413	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Loaiciga	462658|462659	http://v3.boldsystems.org/pics/MHATC/07-SRNP-31039-DHJ380044+1218935544.jpg|http://v3.boldsystems.org/pics/MHATC/07-SRNP-31039-DHJ380045+1218935544.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	890731|890825	http://trace.boldsystems.org/traceIO/bold.org/669515|http://trace.boldsystems.org/traceIO/bold.org/669609	2008-03-20 08:58:03|2008-03-20 10:45:25	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMYD422-09	08-SRNP-22845	1229356	08-SRNP-22845	08-SRNP-22845	University of Pennsylvania	BOLD:AAA3028	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	16360	Hylesia umbrata	 	 	Daniel H. Janzen	 	 	Elieth Cantillano	2008-10-28	A	 	S	 	 	11.032	-85.526	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Sendero Tigre	679000|679001	http://v3.boldsystems.org/pics/MHMYD/08-SRNP-22845-DHJ508752+1252965806.jpg|http://v3.boldsystems.org/pics/MHMYD/08-SRNP-22845-DHJ508753+1252965834.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	1853267|1853172	http://trace.boldsystems.org/traceIO/bold.org/1575065|http://trace.boldsystems.org/traceIO/bold.org/1574970	2010-01-22 02:37:00|2010-01-22 01:08:04	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
MHMYE946-09	09-SRNP-30072	1275589	09-SRNP-30072	09-SRNP-30072	Research Collection of D. H. Janzen & W. Hallwachs	BOLD:AAA3028	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	16360	Hylesia umbrata	 	 	Daniel H. Janzen	 	 	Petrona Rios	2009-06-11	A	 	S	 	 	11.042	-85.403	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Amonias	681878|681879	http://v3.boldsystems.org/pics/MHMYE/09-SRNP-30072-DHJ511944+1258494870.jpg|http://v3.boldsystems.org/pics/MHMYE/09-SRNP-30072-DHJ511945+1258494894.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	1742844|1742749	http://trace.boldsystems.org/traceIO/bold.org/1468536|http://trace.boldsystems.org/traceIO/bold.org/1468441	2009-12-04 04:22:59|2009-12-04 02:53:46	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BCHYM7240-15	BC-ZSM-HYM-23871-B08	5795556	BC-ZSM-HYM-23871-B08	BC-ZSM-HYM-23871-B08	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAU8361	20	Arthropoda	82	Insecta	125	Hymenoptera	563	Ichneumonidae	79740	Campopleginae	391466	Phobocampe	391477	Phobocampe tempestiva	 	 	Stefan Schmidt	 	 	P. Drozd	2013-07-15	Adult	 	 	 	 	48.69	16.945	 	 	Czech Republic	 	Moravia, South Moravia	obora Soutok, Lanzhot	2603966	http://v3.boldsystems.org/pics/BCHYM/BC-ZSM-HYM-23871-B08+1428240770.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	7844646|7844236	http://trace.boldsystems.org/traceIO/bold.org/9666397|http://trace.boldsystems.org/traceIO/bold.org/9665987	2015-05-14 12:57:09|2015-05-14 09:56:42	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPCO517-08	08-SRNP-103994	962056	08-SRNP-103994	08-SRNP-103994	Area de Conservacion Guanacaste	BOLD:AAA8412	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	8010	Hylesia	16361	Hylesia rufipes	 	 	Daniel H. Janzen	 	 	R.Franco&S.Rios	2008-07-02	A	 	S	light trap	light trap	11.004	-85.441	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	Bosque Aguirre	380490	http://v3.boldsystems.org/pics/BLPCO/08-SRNP-103994_DHJ628058+1221833748.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1262431|1262337	http://trace.boldsystems.org/traceIO/bold.org/1012463|http://trace.boldsystems.org/traceIO/bold.org/1012369	2009-02-12 15:53:23|2009-02-12 14:22:44	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
CGUKB984-09	UKLB22A09	1008757	 	NRL 0101	Centre for Biodiversity Genomics	BOLD:AAA8256	20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5182	Sterrhinae	7665	Idaea	98672	Idaea aversata	 	 	 	 	 	NRL 0101	2007-07-06	A	 	 	 	 	51.94	-3.25	 	 	United Kingdom	Wales	 	Llangasty	420758	http://v3.boldsystems.org/pics/CGUKB/IMG_1823+1238707210.JPG	CreativeCommons - Attribution	1386276|1386255	http://trace.boldsystems.org/traceIO/bold.org/1126981|http://trace.boldsystems.org/traceIO/bold.org/1126960	2009-05-13 11:01:06|2009-05-20 01:32:40	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
FBACB727-11	BC ZSM HYM 09847	2241186	BC ZSM HYM 09847	BC ZSM HYM 09847	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAK3477	20	Arthropoda	82	Insecta	125	Hymenoptera	427	Colletidae	122314	Hylaeinae	2119	Hylaeus	256644	Hylaeus angustatus	 	 	Christian Schmid-Egger	 	 	C. Schmid-Egger	2011-06-14	A	F	S	 	 	52.21	13.48	 	 	Germany	Brandenburg	Teltow Flaeming	Zossen	1645656	http://v3.boldsystems.org/pics/FBAPI/BC_ZSM_HYM_09847+1338571456.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	3648396|3648301	http://trace.boldsystems.org/traceIO/bold.org/5530761|http://trace.boldsystems.org/traceIO/bold.org/5530666	2011-12-16 15:37:26|2011-12-16 14:11:47	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
FBCOD569-11	BC ZSM COL 03134	2140372	BFB_Col_FK_3134	11.06.07-wei	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAP7014	20	Arthropoda	82	Insecta	413	Coleoptera	1752	Curculionidae	286767	Hyperinae	164282	Hypera	396003	Hypera nigrirostris	 	 	Frank Koehler	 	 	Weidlich, Reinhard	2011-06-07	A	 	 	 	 	50.8144	12.938	 	 	Germany	Saxony	Erzgebigsbecken	Chemnitz, Friedhof	1348645	http://v3.boldsystems.org/pics/FBCOD/BC_ZSM_COL_03134+1312890828.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	3499787|3499692	http://trace.boldsystems.org/traceIO/bold.org/3153610|http://trace.boldsystems.org/traceIO/bold.org/3153515	2011-10-20 22:45:07|2011-10-20 21:19:25	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
