processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
GBCOC108-12	GBOL_Col_FK_0488	2920181	GBOL_Col_FK_0488	11.07.09-ak1	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAO0996	20	Arthropoda	82	Insecta	413	Coleoptera	1083	Elateridae	299172	Dendrometrinae	167188	Athous	309338	Athous subfuscus	 	 	Frank Koehler	 	 	Koehler, F. & M. Koehler	2011-07-09	A	 	 	 	 	48.9456	13.3619	 	 	Germany	Bavaria	Bayerischer Wald	Spiegelau, Schwarzachstrasse	1839541	http://v3.boldsystems.org/pics/GBCOC/GBOL_Col_FK_0488+1342103820.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4740498|4740403	http://trace.boldsystems.org/traceIO/bold.org/6587759|http://trace.boldsystems.org/traceIO/bold.org/6587664	2012-12-17 22:18:08|2012-12-17 20:47:12	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
GBCOE227-13	GBOL_Col_FK_7542	3160441	GBOL_Col_FK_7542	12.10.19-ak	SNSB, Zoologische Staatssammlung Muenchen	BOLD:ABW2194	20	Arthropoda	82	Insecta	413	Coleoptera	831	Staphylinidae	2690	Aleocharinae	6728	Atheta	460555	Atheta procera	 	 	Benedikt Feldmann	 	 	Koehler, F.	2012-10-19	adult	 	 	 	FELDMANN det.	50.611	6.468	 	 	Germany	North Rhine-Westphalia	Eifel	Schleiden-Wolfgarten, Kermeter	1928606	http://v3.boldsystems.org/pics/GBCOE/GBOL_Col_FK_7542+1362778176.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5131208|5131113	http://trace.boldsystems.org/traceIO/bold.org/6977810|http://trace.boldsystems.org/traceIO/bold.org/6977715	2013-04-25 21:27:46|2013-04-25 10:27:23	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
GBSYM2257-13	BC ZSM HYM 16887	3167567	BC ZSM HYM 16792	BC ZSM HYM 16887	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAI7969	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	81938	Allantinae	81939	Athalia	190473	Athalia lugens	 	 	M. Kraus	 	 	J. Hable	2011-05-13	A	M	S	 	 	49.1211	11.5145	 	 	Germany	Bavaria	 	Quellen N Holnstein, E Butzenberg	1940173	http://v3.boldsystems.org/pics/GBSYM/BC_ZSM_HYM_16887+1359587490.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5205890|5205795	http://trace.boldsystems.org/traceIO/bold.org/7052468|http://trace.boldsystems.org/traceIO/bold.org/7052469	2013-06-21 04:52:38|2013-06-21 03:20:34	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
JSCR055-03	99-SRNP-5294	2568	99-SRNP-5294	99-SRNP-5294	University of Pennsylvania	BOLD:AAA5887	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	10159	Automeris celata	 	 	Daniel H. Janzen	 	 	Gloria Sihezar	1999-06-23	A	 	S	 	 	10.867	-85.387	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Sendero Vivero	2151|2150	http://v3.boldsystems.org/pics/JSCR/99-SRNP-5294-DHJ36175.jpg|http://v3.boldsystems.org/pics/JSCR/99-SRNP-5294-DHJ36174.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
JSCR086-03	02-SRNP-1321	2599	02-SRNP-1321	02-SRNP-1321	University of Pennsylvania	BOLD:AAA6039	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	10151	Automeris phrynon	 	 	Daniel H. Janzen	 	 	Marita Davison	2002-04-15	A	 	S	 	 	10.9	-85.373	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Rio Blanco Abajo	2213|2212	http://v3.boldsystems.org/pics/JSCR/02-SRNP-1321-DHJ36092.jpg|http://v3.boldsystems.org/pics/JSCR/02-SRNP-1321-DHJ36093.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
MHAHL292-07	07-SRNP-35892	685236	07-SRNP-35892	07-SRNP-35892	University of Pennsylvania	BOLD:AAA1584	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1167950	Telegonus viracocha	 	 	Daniel H. Janzen	 	 	Harry Ramirez	2007-08-01	A	F	S	Lonchocarpus oliganthus	Fabaceae	10.929	-85.464	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Sendero Derrumbe	459590|459591	http://v3.boldsystems.org/pics/MHAHL/07-SRNP-35892-DHJ375162+1218938276.jpg|http://v3.boldsystems.org/pics/MHAHL/07-SRNP-35892-DHJ375163+1218938278.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	820442|820443	http://trace.boldsystems.org/traceIO/bold.org/602504|http://trace.boldsystems.org/traceIO/bold.org/602505	2007-11-16 17:26:21|2007-11-16 18:57:08	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHATB063-05	04-SRNP-47011	49519	04-SRNP-47011	04-SRNP-47011	University of Pennsylvania	BOLD:AAA5883	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	384465	Automeris managuana	 	 	Rodolphe Rougerie	 	 	Mariano Pereira	2004-08-16	A	 	S	 	 	10.89	-85.48	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Quebrada Otilio	156051|156052	http://v3.boldsystems.org/pics/JSCR/04-SRNP-47011-DHJ303760+1172096580.jpg|http://v3.boldsystems.org/pics/JSCR/04-SRNP-47011-DHJ303761+1172096580.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	258582|256425	http://trace.boldsystems.org/traceIO/bold.org/91318|http://trace.boldsystems.org/traceIO/bold.org/89161	2005-06-08 10:02:10|2005-06-06 13:06:10	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
MHATB417-06	05-SRNP-48874	224101	05-SRNP-48874	05-SRNP-48874	University of Pennsylvania	BOLD:AAA8294	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	384456	Automeris dagmarae	 	 	Rodolphe Rougerie	 	 	Harry Ramirez	2005-12-23	A	 	S	 	 	10.844	-85.498	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Casa Rober Montano, Barrio Lourdes	1988651|1988652	http://v3.boldsystems.org/pics/MHATB/05-SRNP-48874-DHJ327916+1365543546.jpg|http://v3.boldsystems.org/pics/MHATB/05-SRNP-48874-DHJ327917+1365543546.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	435700|435701	http://trace.boldsystems.org/traceIO/bold.org/242049|http://trace.boldsystems.org/traceIO/bold.org/242050	2006-04-22 02:58:42|2006-04-22 06:13:48	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHATC005-06	05-SRNP-46625	229490	05-SRNP-46625	05-SRNP-46625	University of Pennsylvania	BOLD:AAA5883	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	384465	Automeris managuana	 	 	Rodolphe Rougerie	 	 	Dunia Garcia	2005-09-07	A	 	S	 	 	10.886	-85.492	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Quebrada Heliconia	1992940	http://v3.boldsystems.org/pics/MHATC/05-SRNP-46625-DHJ327972+1365543680.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	435756|435757	http://trace.boldsystems.org/traceIO/bold.org/242105|http://trace.boldsystems.org/traceIO/bold.org/242106	2006-05-30 21:02:37|2006-05-31 00:06:05	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMXH685-07	06-SRNP-43073	583831	06-SRNP-43073	06-SRNP-43073	University of Pennsylvania	BOLD:AAA6039	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	10151	Automeris phrynon	 	 	 	 	 	Minor Carmona	2006-10-06	A	 	S	 	 	10.8309	-85.2434	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Casa Minor Carmona	472986|472987	http://v3.boldsystems.org/pics/MHATB/06-SRNP-43073-DHJ361314+1213151046.jpg|http://v3.boldsystems.org/pics/MHATB/06-SRNP-43073-DHJ361315+1213151046.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	631538|631537	http://trace.boldsystems.org/traceIO/bold.org/427628|http://trace.boldsystems.org/traceIO/bold.org/427627	2007-05-08 01:15:57|2007-05-07 23:44:45	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
MHMXH716-07	06-SRNP-46448	583862	06-SRNP-46448	06-SRNP-46448	University of Pennsylvania	BOLD:AAA5883	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	384465	Automeris managuana	 	 	Rodolphe Rougerie	 	 	Manuel Pereira	2006-09-25	A	 	S	 	 	10.886	-85.492	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Quebrada Heliconia	473047|473048	http://v3.boldsystems.org/pics/MHATB/06-SRNP-46448-DHJ361376+1213151086.jpg|http://v3.boldsystems.org/pics/MHATB/06-SRNP-46448-DHJ361377+1213151086.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	631600|631599	http://trace.boldsystems.org/traceIO/bold.org/427690|http://trace.boldsystems.org/traceIO/bold.org/427689	2007-05-08 01:15:57|2007-05-07 23:44:45	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
MHMXO835-08	07-SRNP-36055	721158	07-SRNP-36055	07-SRNP-36055	University of Pennsylvania	BOLD:AAA1584	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1167950	Telegonus viracocha	 	 	Daniel H. Janzen	 	 	Manuel Pereira	2007-09-03	A	 	S	Lonchocarpus oliganthus	Fabaceae	10.929	-85.464	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Sendero Derrumbe	459620|459621	http://v3.boldsystems.org/pics/MHAHL/07-SRNP-36055-DHJ378618+1220046550.jpg|http://v3.boldsystems.org/pics/MHAHL/07-SRNP-36055-DHJ378619+1220044732.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	878350|878256	http://trace.boldsystems.org/traceIO/bold.org/657666|http://trace.boldsystems.org/traceIO/bold.org/657572	2008-03-05 05:47:44|2008-03-05 04:17:03	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMXP559-08	06-SRNP-36495	749176	06-SRNP-36495	06-SRNP-36495	Research Collection of D. H. Janzen & W. Hallwachs	BOLD:AAA8294	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	384456	Automeris dagmarae	 	 	Rodolphe Rougerie	 	 	Manuel Pereira	 	A	 	S	 	 	10.905	-85.468	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Rancho Harold	472958|472959	http://v3.boldsystems.org/pics/MHATC/06-SRNP-36495-DHJ379850+1213150078.jpg|http://v3.boldsystems.org/pics/MHATC/06-SRNP-36495-DHJ379851+1213150080.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	889439|889345	http://trace.boldsystems.org/traceIO/bold.org/668225|http://trace.boldsystems.org/traceIO/bold.org/668131	2008-03-18 19:40:43|2008-03-18 18:09:35	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
MHMXP565-08	06-SRNP-36490	749182	06-SRNP-36490	06-SRNP-36490	Research Collection of D. H. Janzen & W. Hallwachs	BOLD:AAA8294	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	384456	Automeris dagmarae	 	 	Rodolphe Rougerie	 	 	Manuel Pereira	 	A	 	S	 	 	10.905	-85.468	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Rancho Harold	472956|472957	http://v3.boldsystems.org/pics/MHATC/06-SRNP-36490-DHJ379862+1213150076.jpg|http://v3.boldsystems.org/pics/MHATC/06-SRNP-36490-DHJ379863+1213150076.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	890796|890890	http://trace.boldsystems.org/traceIO/bold.org/669580|http://trace.boldsystems.org/traceIO/bold.org/669674	2008-03-20 08:58:03|2008-03-20 10:45:25	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMYD529-09	08-SRNP-5510	1229463	08-SRNP-5510	08-SRNP-5510	University of Pennsylvania	BOLD:AAA6039	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	10151	Automeris phrynon	 	 	Daniel H. Janzen	 	 	Elda Araya	2008-12-03	A	 	S	 	 	10.93	-85.372	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Camino Brasilia	679169|679170	http://v3.boldsystems.org/pics/MHMYD/08-SRNP-5510-DHJ508966+1253040906.jpg|http://v3.boldsystems.org/pics/MHMYD/08-SRNP-5510-DHJ508967+1253040942.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	1662547|1662452	http://trace.boldsystems.org/traceIO/bold.org/1390364|http://trace.boldsystems.org/traceIO/bold.org/1390269	2009-10-21 00:38:44|2009-10-20 23:10:02	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPCI935-08	07-SRNP-113060	774395	 	07-SRNP-113060	Area de Conservacion Guanacaste	BOLD:AAA8294	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	384456	Automeris dagmarae	 	 	Rodolphe Rougerie	 	 	R.Franco, F.Quesada	2007-12-09	A	 	S	light trap	light trap	10.767	-85.43	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	La Perla (Tajo)	384384	http://v3.boldsystems.org/pics/BLSAA/07-SRNP-113060_DHJ623024+1203604922.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1009416|1009510	http://trace.boldsystems.org/traceIO/bold.org/783776|http://trace.boldsystems.org/traceIO/bold.org/783870	2008-07-04 02:16:13|2008-07-04 03:47:21	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPDQ329-10	10-SRNP-104955	1564475	10-SRNP-104955	10-SRNP-104955	Area de Conservacion Guanacaste	BOLD:AAA5887	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	10159	Automeris celata	 	 	Daniel H. Janzen	 	 	S.Rios&F.Quesada	2010-02-11	A	 	S	light trap	light trap	10.866	-85.326	 	 	Costa Rica	Alajuela	Area De Conservacion Guanacaste	Albergue Oscar, Casa	876250	http://v3.boldsystems.org/pics/BLPDQ/10-SRNP-104955-DHJ649830+1273162620.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	2308937|2308842	http://trace.boldsystems.org/traceIO/bold.org/2007214|http://trace.boldsystems.org/traceIO/bold.org/2007119	2010-08-18 10:32:01|2010-08-18 09:06:21	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPEF066-12	12-SRNP-102250	2878005	12-SRNP-102250	12-SRNP-102250	Area de Conservacion Guanacaste	BOLD:AAA5883	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6151	Hemileucinae	7795	Automeris	384465	Automeris managuana	 	 	Rodolphe Rougerie	 	 	S.Rios&R.Franco	2012-05-19	A	 	S	light trap	light trap	10.7746	-85.35	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Manta Rio Blanco	1942236	http://v3.boldsystems.org/pics/BLPEF/12-SRNP-102250-DHJ669183+1364927614.JPG	CreativeCommons - Attribution Non-Commercial Share-Alike	4674421|4674326	http://trace.boldsystems.org/traceIO/bold.org/6521638|http://trace.boldsystems.org/traceIO/bold.org/6521639	2012-11-23 11:52:44|2012-11-23 10:26:32	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
COLFB688-12	ZMUO.001163	2478647	ZMUO.001163	 	University of Oulu, Zoological Museum	BOLD:AAP8879	20	Arthropoda	82	Insecta	413	Coleoptera	831	Staphylinidae	2690	Aleocharinae	6728	Atheta	330133	Atheta elongatula	 	 	Mikko Pentinsaari	 	 	Juha Salokannel	2010-07-05	adult	 	S	 	 	57.844	27.466	 	 	Estonia	 	Polvamaa	Piusa	1548924	http://v3.boldsystems.org/pics/COLFB/ZMUO.001163+1331568518.JPG	CreativeCommons - Attribution Non-Commercial	3993986|3993891	http://trace.boldsystems.org/traceIO/bold.org/5765061|http://trace.boldsystems.org/traceIO/bold.org/5764966	2012-04-20 22:58:03|2012-04-20 21:31:29	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
