processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	sequenceID	markercode	genbank_accession	nucleotides	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
MHAHG439-06	05-SRNP-35764	268564	05-SRNP-35764	05-SRNP-35764	University of Pennsylvania	 	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	6683	Astraptes	546079	Astraptes obstupefactus	 	 	John Burns	 	 	Manuel Pereira	2005-10-25	A	F	S	Hampea appendiculata	Malvaceae	10.927	-85.468	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Estacion Cacao	 	 	 	 	2007250|2007251	http://v3.boldsystems.org/pics/MHAHG/05-SRNP-35764-DHJ339538+1365544676.jpg|http://v3.boldsystems.org/pics/MHAHG/05-SRNP-35764-DHJ339539+1365544676.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
