processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
COLFB054-12	ZMUO.001384	2478013	ZMUO.001384	 	University of Oulu, Zoological Museum	BOLD:AAH0142	20	Arthropoda	82	Insecta	413	Coleoptera	831	Staphylinidae	286676	Oxytelinae	167288	Bledius	310136	Bledius gallicus	 	 	Mikko Pentinsaari	 	 	Marko Mutanen	2010-07-19	adult	 	S	 	 	59.8404	23.0204	 	 	Finland	Uusimaa	Nylandia	 	1550902	http://v3.boldsystems.org/pics/COLFB/ZMUO.001384+1331650356.JPG	CreativeCommons - Attribution Non-Commercial	4004129|4004034	http://trace.boldsystems.org/traceIO/bold.org/5901695|http://trace.boldsystems.org/traceIO/bold.org/5901600	2012-04-23 19:39:40|2012-04-23 18:13:20	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
EUCAR405-10	ZFMK_COL_2010_619	1796753	ZFMK_COL_2010_619	ZFMK_COL_2010_619	Zoologisches Forschungsmuseum Alexander Koenig	BOLD:AAQ1703	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	305158	Trechinae	24735	Bembidion	347329	Bembidion tibiale	 	 	Karsten Hannig	Museum Vouchered:Type Series	 	Karsten Hannig	2008-05-06	A	 	S	 	in alcohol (ethanol, 96%)	46.467	14.333	 	 	Austria	Carinthia	 	 	1239351	http://v3.boldsystems.org/pics/EUCAR/zfmk_col_2010_619+1311862328.jpg	CreativeCommons - Attribution	2817973|2817911	http://trace.boldsystems.org/traceIO/bold.org/2496115|http://trace.boldsystems.org/traceIO/bold.org/2496053	2011-03-20 07:20:26|2011-03-20 05:53:58	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
EZBNB139-08	CBjS07-1052n.1	711101	 	CBjS07-1052n.1	Centre for Biodiversity Genomics	BOLD:AAA3397	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3591	Heliconiinae	7149	Boloria	19769	Boloria eunomia	 	 	Christian Schmidt	 	 	Schmidt, B. C.; Nazari, V.	2003-07-10	A	 	S	 	 	51.917	-115.417	 	 	Canada	Alberta	 	Limestone Mtn, 45km SW Caroline	262223	http://v3.boldsystems.org/pics/EZBNB/IMG_8345+1204140594.JPG	CreativeCommons - Attribution	855205|855295	http://trace.boldsystems.org/traceIO/bold.org/635849|http://trace.boldsystems.org/traceIO/bold.org/635939	2008-01-25 06:43:34|2008-01-25 05:12:09	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
EZBNB140-08	CBjS07-1052n.2	711102	 	CBjS07-1052n.2	Centre for Biodiversity Genomics	BOLD:AAA3397	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3591	Heliconiinae	7149	Boloria	19769	Boloria eunomia	 	 	Christian Schmidt	 	 	Schmidt, B. C.; Nazari, V.	2003-07-10	A	 	S	 	 	51.917	-115.417	 	 	Canada	Alberta	 	Limestone Mtn, 45km SW Caroline	262224	http://v3.boldsystems.org/pics/EZBNB/IMG_8347+1204140728.JPG	CreativeCommons - Attribution	855206|855296	http://trace.boldsystems.org/traceIO/bold.org/635850|http://trace.boldsystems.org/traceIO/bold.org/635940	2008-01-25 06:43:34|2008-01-25 05:12:09	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
FBCOC756-10	BC ZSM COL 02181	1724242	BFB_Col_FK_2181	10.07.09-hd	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAP5862	20	Arthropoda	82	Insecta	413	Coleoptera	1754	Scarabaeidae	2777	Aphodiinae	1021927	Bodilopsis	1021928	Bodilopsis rufa	 	 	Frank Koehler	 	 	Koehler, F. & J. Koehler	2010-07-09	A	 	 	 	 	51.6703	6.48475	 	 	Germany	Rhineland-Palatinate	Niederrhein-Tiefland	Bislich, Altrhein	966939	http://v3.boldsystems.org/pics/FBCOC/BCZSMCOL02181+1286367408.JPG	CreativeCommons - Attribution Non-Commercial Share-Alike	2715223|2715128	http://trace.boldsystems.org/traceIO/bold.org/2395719|http://trace.boldsystems.org/traceIO/bold.org/2395624	2011-02-16 21:18:30|2011-02-16 18:24:36	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
FBCOJ367-12	BFB_Col_FK_8537	2984607	BFB_Col_FK_8537	11.09.17-wei	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAN0341	20	Arthropoda	82	Insecta	413	Coleoptera	1052	Brentidae	6130	Apioninae	170377	Betulapion	170378	Betulapion simile	 	 	Frank Koehler	 	 	Weidlich, R.	2011-09-17	A	 	 	 	 	50.571	13.216	 	 	Germany	Saxony	Mittelerzgebirge	Marienberg-Reitzenhain, Chemnitztal	1849973	http://v3.boldsystems.org/pics/FBCOJ/BFB_Col_FK_8537+1337972744.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4771884|4771715	http://trace.boldsystems.org/traceIO/bold.org/6619146|http://trace.boldsystems.org/traceIO/bold.org/6618977	2013-01-18 20:18:02|2013-01-18 18:46:40	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
FBCOP290-13	BFB_Col_FK_10289	3395154	BFB_Col_FK_10289	12.09.09-hd1	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAY7763	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	2933	Harpalinae	75099	Calathus	173634	Calathus melanocephalus	 	 	Frank Koehler	 	 	Koehler, F. & W. Koehler	2012-09-09	A	M	 	 	nach Genital determiniert	50.852	6.859	 	 	Germany	North Rhine-Westphalia	Niederrheinische Bucht	Huerth-Knappsack, Tagebau Ville Restfeld	2061233	http://v3.boldsystems.org/pics/FBCOP/BFB_Col_FK_10289+1370894624.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	11315620|11313614	http://trace.boldsystems.org/traceIO/bold.org/13134652|http://trace.boldsystems.org/traceIO/bold.org/13132646	2013-07-17 03:11:48|2013-07-16 16:41:02	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
GBCOB224-12	GBOL_Col_FK_0224	2919346	GBOL_Col_FK_0224	11.06.13-sc6	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAJ8206	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	305158	Trechinae	24735	Bembidion	282670	Bembidion varium	 	 	Frank Koehler	 	 	Koehler, F. & W. Koehler	2011-06-13	A	 	 	 	 	51.6843	6.482	 	 	Germany	North Rhine-Westphalia	Niederrh. Tiefland	Bislich-Droegenkamp, Altrhein Kieshafen	1838256	http://v3.boldsystems.org/pics/GBCOB/GBOL_Col_FK_0224+1340905960.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4710453	http://trace.boldsystems.org/traceIO/bold.org/6557714	2012-12-14 21:00:25	Centre for Biodiversity Genomics	F	C_LepFolF	COI-5P
GBCOB557-12	GBOL_Col_FK_1127	2919679	GBOL_Col_FK_1127	11.06.11-sc2	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAH0142	20	Arthropoda	82	Insecta	413	Coleoptera	831	Staphylinidae	286676	Oxytelinae	167288	Bledius	310136	Bledius gallicus	 	 	Frank Koehler	 	 	Koehler, F. & J. Koehler	2011-06-11	A	 	 	 	 	51.6673	6.80458	 	 	Germany	North Rhine-Westphalia	Niederrh. Tiefland	Schermbeck-Damm, Lippeufer	1837734	http://v3.boldsystems.org/pics/GBCOB/GBOL_Col_FK_1127+1340486446.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4721625|4721530	http://trace.boldsystems.org/traceIO/bold.org/6568886|http://trace.boldsystems.org/traceIO/bold.org/6568791	2012-12-15 03:06:20|2012-12-15 01:34:37	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
GBCOC514-12	GBOL_Col_FK_1749	2920587	GBOL_Col_FK_1749	10.07.02-i04	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAH0142	20	Arthropoda	82	Insecta	413	Coleoptera	831	Staphylinidae	286676	Oxytelinae	167288	Bledius	310136	Bledius gallicus	 	 	Frank Koehler	 	 	Koehler, F. & J. Koehler	2010-07-02	A	 	 	 	 	49.0361	8.13036	 	 	Germany	Rhineland-Palatinate	Noerdliche Oberrheinebene	Buechelberg, WRF Schoene Forle	1839092	http://v3.boldsystems.org/pics/GBCOC/GBOL_Col_FK_1749+1343679270.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4744213|4744118	http://trace.boldsystems.org/traceIO/bold.org/6591475|http://trace.boldsystems.org/traceIO/bold.org/6591380	2012-12-18 05:54:08|2012-12-18 04:22:46	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
