processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
BCHYM409-13	BC ZSM HYM 18269	3896350	BC ZSM HYM 18269	BC ZSM HYM 18269	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AEW6788	20	Arthropoda	82	Insecta	125	Hymenoptera	655	Andrenidae	2149	Andreninae	1907	Andrena	198500	Andrena nitida	 	 	Christian Schmid-Egger	 	 	C. Schmid-Egger	2012-04-07	a	F	S	Stylops melittae	 	47.82	7.62	 	 	Germany	Baden-Wuerttemberg	 	Muellheim	2157643	http://v3.boldsystems.org/pics/BCHYM/BC_ZSM_HYM_18269+1364414800.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	11322730|11318396	http://trace.boldsystems.org/traceIO/bold.org/13141762|http://trace.boldsystems.org/traceIO/bold.org/13137428	2013-11-19 23:06:42|2013-11-19 18:45:05	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDK1309-09	09-SRNP-106237	1261611	09-SRNP-106237	09-SRNP-106237	Area de Conservacion Guanacaste	BOLD:AAA8912	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	370681	Scoliopteryginae	5081	Anomis	658011	Anomis cataggelus	 	 	Daniel H. Janzen	 	 	R.Franco&S.Rios	2009-07-19	A	 	S	light trap	light trap	10.768	-85.372	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	Pozo # 3	584088	http://v3.boldsystems.org/pics/BLPDK/09-SRNP-106237_DHJ639472+1249998790.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1801370	http://trace.boldsystems.org/traceIO/bold.org/1525352	2010-01-06 18:03:01	Centre for Biodiversity Genomics	F	LepF1	COI-5P
COLFB190-12	ZMUO.001520	2478149	ZMUO.001520	 	University of Oulu, Zoological Museum	BOLD:AEZ2644	20	Arthropoda	82	Insecta	413	Coleoptera	1083	Elateridae	160625	Elaterinae	103765	Ampedus	460527	Ampedus pomonae	 	 	Mikko Pentinsaari	 	 	Mikko Pentinsaari, Marko Mutanen	2010-06-18	adult	 	S	 	Period: 18.6.2010-22.6.2010	65.132	25.9466	 	 	Finland	Northern Ostrobothnia	Ostrobottnia ouluensis	Reposelkae	1551133	http://v3.boldsystems.org/pics/COLFB/ZMUO.001520+1331662270.JPG	CreativeCommons - Attribution Non-Commercial	4004360|4004265	http://trace.boldsystems.org/traceIO/bold.org/5901926|http://trace.boldsystems.org/traceIO/bold.org/5901831	2012-04-24 02:48:18|2012-04-24 01:21:50	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
COLFB284-12	ZMUO.001614	2478243	ZMUO.001614	 	University of Oulu, Zoological Museum	BOLD:AAP7198	20	Arthropoda	82	Insecta	413	Coleoptera	1083	Elateridae	160625	Elaterinae	103765	Ampedus	167192	Ampedus balteatus	 	 	Mikko Pentinsaari	 	 	Marko Mutanen	2010-06-03	adult	 	S	 	 	65.1163	25.8291	 	 	Finland	Northern Ostrobothnia	Ostrobottnia ouluensis	 	1553587	http://v3.boldsystems.org/pics/COLFB/ZMUO.001614+1331840282.JPG	CreativeCommons - Attribution Non-Commercial	4022206|4022136	http://trace.boldsystems.org/traceIO/bold.org/5907324|http://trace.boldsystems.org/traceIO/bold.org/5907254	2012-04-25 21:48:17|2012-04-25 20:22:02	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
COLFD521-12	ZMUO.004321	2857871	ZMUO.004321	 	University of Oulu, Zoological Museum	BOLD:AAJ2627	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	2933	Harpalinae	24738	Anisodactylus	171487	Anisodactylus binotatus	 	 	Mikko Pentinsaari	 	 	Sampsa Malmberg	2012-05-16	adult	 	S	 	 	60.1547	24.7212	 	 	Finland	 	Nylandia	Finno	1812870	http://v3.boldsystems.org/pics/COLFD/ZMUO.004321+1350487528.JPG	CreativeCommons - Attribution Non-Commercial	4987812|4987717	http://trace.boldsystems.org/traceIO/bold.org/6834364|http://trace.boldsystems.org/traceIO/bold.org/6834365	2013-03-25 10:38:53|2013-03-25 08:49:22	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
COLFE1187-13	ZMUO.006982	3248099	ZMUO.006982	 	University of Oulu, Zoological Museum	BOLD:AAN9342	20	Arthropoda	82	Insecta	413	Coleoptera	75123	Leiodidae	299825	Leiodinae	167322	Anisotoma	310081	Anisotoma humeralis	 	 	Mikko Pentinsaari	 	 	Mikko Pentinsaari	2012-07-12	adult	 	S	 	 	68.0208	24.0974	 	 	Finland	 	Lapponia kittilensis	Vaelivaara	2028780	http://v3.boldsystems.org/pics/COLFE/ZMUO.006982+1367368082.JPG	CreativeCommons - Attribution Non-Commercial	5187021|5186926	http://trace.boldsystems.org/traceIO/bold.org/7033623|http://trace.boldsystems.org/traceIO/bold.org/7033528	2013-06-11 19:47:33|2013-06-11 18:24:13	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
COLFE758-13	ZMUO.005603	3072662	ZMUO.005603	 	University of Oulu, Zoological Museum	BOLD:AAJ2309	20	Arthropoda	82	Insecta	413	Coleoptera	1754	Scarabaeidae	1884	Melolonthinae	2770	Amphimallon	79499	Amphimallon solstitiale	 	 	Mikko Pentinsaari	 	 	Mikko Pentinsaari	2012-07-04	adult	 	S	 	 	60.211	20.24	 	 	Finland	Aland Islands	Alandia	Bomarsund	1903398	http://v3.boldsystems.org/pics/COLFE/ZMUO.005603+1360695682.JPG	CreativeCommons - Attribution Non-Commercial	5033384	http://trace.boldsystems.org/traceIO/bold.org/6879986	2013-04-03 10:10:42	Centre for Biodiversity Genomics	F	C_LepFolF	COI-5P
FBAPD175-11	BC ZSM HYM 08820	2083229	BC ZSM HYM 08820	BC ZSM HYM 08820	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAC8068	20	Arthropoda	82	Insecta	125	Hymenoptera	655	Andrenidae	2149	Andreninae	1907	Andrena	214074	Andrena nigroaenea	 	 	Stefan Schmidt	 	 	C. Schmid-Egger	2011-04-19	A	M	S	 	 	48.087	7.692	 	 	Germany	Baden-Wuerttemberg	Freiburg	Kaiserstuhl, Vogelsangpass	1243904	http://v3.boldsystems.org/pics/FBAPD/BC_ZSM_HYM_08820+1312309330.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	3243609|3243514	http://trace.boldsystems.org/traceIO/bold.org/2906020|http://trace.boldsystems.org/traceIO/bold.org/2905925	2011-08-02 16:19:28|2011-08-02 14:53:27	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
FBAPD244-11	BC ZSM HYM 09554	2140455	BC ZSM HYM 09554	BC ZSM HYM 09554	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAD8891	20	Arthropoda	82	Insecta	125	Hymenoptera	655	Andrenidae	2149	Andreninae	1907	Andrena	198498	Andrena haemorrhoa	 	 	Christian Schmid-Egger	 	 	F. Burger	2011-04-05	A	M	S	 	check sex	50.941	12.186	 	 	Germany	Thuringia	 	Hirschfeld, Ronneburg N	1311272	http://v3.boldsystems.org/pics/FBAPD/BC_ZSM_HYM_09554+1315500574.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	3525953|3525907	http://trace.boldsystems.org/traceIO/bold.org/3178766|http://trace.boldsystems.org/traceIO/bold.org/3178720	2011-10-15 01:23:11|2011-10-14 23:57:34	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
FBHAP130-09	BC ZSM HYM 00035	1012571	BC ZSM HYM 00035	BC ZSM HYM 00035	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAE1815	20	Arthropoda	82	Insecta	125	Hymenoptera	655	Andrenidae	2149	Andreninae	1907	Andrena	198500	Andrena nitida	 	 	Christian Schmid-Egger	 	 	C. Schmid-Egger	2008-05-12	A	F	S	 	 	52.975	14.452	35	 	Poland	 	Chojna	Zatori Dolny	496298	http://v3.boldsystems.org/pics/FBHAP/BC_ZSM_HYM_00035+1243551120.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1378253|1378210	http://trace.boldsystems.org/traceIO/bold.org/1120182|http://trace.boldsystems.org/traceIO/bold.org/1120139	2009-05-10 22:24:08|2009-05-10 20:52:44	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
