processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
BCIBT436-11	YB-BCI32790	2123901	 	BCI32790	Smithsonian Tropical Research Institute	BOLD:AAB0203	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1058152	Telegonus alardus	 	 	Yves Basset	 	 	F. Perez	2010-09-28	A	 	 	LEHEED-22000061	BT-WHE2-SEP2010-B	9.15472	-79.8481	 	 	Panama	Panama	 	Wheeler2	1438838|1438839	http://v3.boldsystems.org/pics/BCIBT/LEHEED-22000061-BCI32790-D+1318960636.JPG|http://v3.boldsystems.org/pics/BCIBT/LEHEED-22000061-BCI32790-V+1318960598.JPG	No Rights Reserved|No Rights Reserved	3697105|3697010	http://trace.boldsystems.org/traceIO/bold.org/5584784|http://trace.boldsystems.org/traceIO/bold.org/5584689	2012-01-11 01:27:28|2012-01-11 13:13:42	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDP041-10	10-SRNP-103668	1563178	10-SRNP-103668	10-SRNP-103668	Area de Conservacion Guanacaste	BOLD:AAA5249	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1167955	Telegonus audax	 	 	Daniel H. Janzen	 	 	J.D.Turner&N.Turner	2010-03-30	A	 	S	net	net	10.9	-85.373	 	 	Costa Rica	Alajuela	Area De Conservacion Guanacaste	Rio Blanco Abajo	871449	http://v3.boldsystems.org/pics/BLPDP/10-SRNP-103668-DHJ648543+1271176476.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	2305636|2305541	http://trace.boldsystems.org/traceIO/bold.org/2003941|http://trace.boldsystems.org/traceIO/bold.org/2003846	2010-08-13 20:10:05|2010-08-13 17:18:17	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
ENTJR241-08	TMEN025-002	725634	 	TMEN025-002	Mahidol University, Dept of Medical Entomology	BOLD:AAC8113	20	Arthropoda	82	Insecta	127	Diptera	1730	Culicidae	2142	Culicinae	24533	Armigeres	24534	Armigeres subalbatus	 	 	Yudthana Samung	 	 	Yudthana Samung	2007-11-26	A	F	S	 	 	8.25	98.66	 	 	Thailand	Phangnga	Southern	Garden	261870	http://v3.boldsystems.org/pics/ENTJR/tmen025-002_+1203615674.JPG	CreativeCommons - Attribution	877039|877133	http://trace.boldsystems.org/traceIO/bold.org/656373|http://trace.boldsystems.org/traceIO/bold.org/656467	2008-02-25 13:38:38|2008-02-25 15:10:27	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
EPAF273-03	02-SRNP-23196	2301	02-SRNP-23196	02-SRNP-23196	University of Pennsylvania	BOLD:AEW8309	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1147081	Telegonus catemacoensis	 	 	Daniel H. Janzen	 	 	Mariano Pereira	2002-09-08	A	F	S	Hampea appendiculata	Malvaceae	10.929	-85.464	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Sendero Derrumbe	1826|1825	http://v3.boldsystems.org/pics/EPAF/02-SRNP-23196-DHJ92682.jpg|http://v3.boldsystems.org/pics/EPAF/02-SRNP-23196-DHJ92683.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
EPAF281-03	02-SRNP-7893	2309	02-SRNP-7893	02-SRNP-7893	University of Pennsylvania	BOLD:AEW8309	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1147081	Telegonus catemacoensis	 	 	Daniel H. Janzen	 	 	Jose Perez	2002-09-20	A	F	S	Hampea appendiculata	Malvaceae	10.881	-85.27	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Finca Hugo	1833|1834	http://v3.boldsystems.org/pics/EPAF/02-SRNP-7893-DHJ92669.jpg|http://v3.boldsystems.org/pics/EPAF/02-SRNP-7893-DHJ92668.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
EPAF290-03	02-SRNP-29083	2318	02-SRNP-29083	02-SRNP-29083	University of Pennsylvania	BOLD:AAA5249	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1167955	Telegonus audax	 	 	Daniel H. Janzen	 	 	Manuel Pereira	2002-10-07	A	F	S	Celtis iguanaea	Ulmaceae	11.015	-85.511	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Finca Araya	1847|1848	http://v3.boldsystems.org/pics/EPAF/02-SRNP-29083-DHJ90230.jpg|http://v3.boldsystems.org/pics/EPAF/02-SRNP-29083-DHJ90231.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
EPAF308-03	02-SRNP-31493	2336	02-SRNP-31493	02-SRNP-31493	University of Pennsylvania	BOLD:AAA5249	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1167955	Telegonus audax	 	 	Daniel H. Janzen	 	 	Lucia Rios	2002-11-19	A	M	S	Celtis iguanaea	Ulmaceae	11.046	-85.457	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Puente Mena	1870|1869	http://v3.boldsystems.org/pics/EPAF/02-SRNP-31493-DHJ90219.jpg|http://v3.boldsystems.org/pics/EPAF/02-SRNP-31493-DHJ90218.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike							
MHAHF312-06	05-SRNP-20286	208299	05-SRNP-20286	05-SRNP-20286	University of Pennsylvania	BOLD:AAB0203	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1058152	Telegonus alardus	 	 	John Burns	 	 	Lucia Rios	2005-02-07	A	 	S	Erythrina lanceolata	Fabaceae	11.027	-85.495	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Quebrada Trigal	94461|94462	http://v3.boldsystems.org/pics/MHAHF/05-SRNP-20286-DHJ323758+1145388866.jpg|http://v3.boldsystems.org/pics/MHAHF/05-SRNP-20286-DHJ323759+1145388870.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	394260|394261	http://trace.boldsystems.org/traceIO/bold.org/201904|http://trace.boldsystems.org/traceIO/bold.org/201905	2006-02-18 09:28:11|2006-02-18 12:27:24	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHAHG395-06	05-SRNP-45088	268520	05-SRNP-45088	05-SRNP-45088	University of Pennsylvania	BOLD:AAA5249	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1167955	Telegonus audax	 	 	Daniel H. Janzen	 	 	Manuel Pereira	2005-03-11	A	 	S	Celtis iguanaea	Ulmaceae	10.891	-85.472	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Cuesta Caimito	2007163|2007162	http://v3.boldsystems.org/pics/MHAHG/05-SRNP-45088-DHJ339451+1365544670.jpg|http://v3.boldsystems.org/pics/MHAHG/05-SRNP-45088-DHJ339450+1365544670.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	460911|460912	http://trace.boldsystems.org/traceIO/bold.org/265872|http://trace.boldsystems.org/traceIO/bold.org/265873	2006-09-06 01:53:55|2006-09-06 04:37:10	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHAHG410-06	05-SRNP-1602	268535	05-SRNP-1602	05-SRNP-1602	University of Pennsylvania	BOLD:AEW8309	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	69431	Eudaminae	958252	Telegonus	1147081	Telegonus catemacoensis	 	 	Daniel H. Janzen	 	 	Anabelle Cordoba	2005-05-01	A	F	S	Hampea appendiculata	Malvaceae	10.876	-85.386	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Sendero Carmona	2007193|2007192	http://v3.boldsystems.org/pics/MHAHG/05-SRNP-1602-DHJ339481+1365544672.jpg|http://v3.boldsystems.org/pics/MHAHG/05-SRNP-1602-DHJ339480+1365544672.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	460941|460942	http://trace.boldsystems.org/traceIO/bold.org/265902|http://trace.boldsystems.org/traceIO/bold.org/265903	2006-09-06 00:32:33|2006-09-06 03:15:47	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
