processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
BLPAA454-06	06-SRNP-100453	240291	 	06-SRNP-100453	Area de Conservacion Guanacaste	BOLD:AAA4173	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	454547	Eulepidotinae	33788	Eulepidotis	34331	Eulepidotis caeruleilinea	 	 	Daniel H. Janzen	 	 	R.Franco, F.Quesada	2006-01-26	A	 	S	light trap	light trap	10.898	-85.619	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Mirador Rio Cuajiniquil	116212	http://v3.boldsystems.org/pics/BLPAA/06-SRNP-100453_DHJ600453+1144266758.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	359006|359005	http://trace.boldsystems.org/traceIO/bold.org/167494|http://trace.boldsystems.org/traceIO/bold.org/167493	2006-05-02 14:00:42|2006-05-02 22:58:05	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPAB164-06	06-SRNP-101103	260166	 	06-SRNP-101103	Area de Conservacion Guanacaste	BOLD:AAA2551	20	Arthropoda	82	Insecta	113	Lepidoptera	623	Lasiocampidae	86650	Poecilocampinae	48200	Euglyphis	48227	Euglyphis asapha	 	 	Daniel H. Janzen	 	 	R.Franco, F.Quesada	2006-02-26	A	 	S	light trap	light trap	10.88	-85.389	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Estacion San Gerardo	116979	http://v3.boldsystems.org/pics/BLPAB/06-SRNP-101103_DHJ601103+1149005498.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	397111|397112	http://trace.boldsystems.org/traceIO/bold.org/204741|http://trace.boldsystems.org/traceIO/bold.org/204742	2006-06-15 06:09:36|2006-06-15 08:53:20	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPAC711-06	06-SRNP-102590	282955	 	06-SRNP-102590	Area de Conservacion Guanacaste	BOLD:AAA4173	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	454547	Eulepidotinae	33788	Eulepidotis	34331	Eulepidotis caeruleilinea	 	 	Daniel H. Janzen	 	 	R.Franco, F.Quesada	2006-03-02	A	 	S	light trap	light trap	10.989	-85.426	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Estacion Pitilla	126466	http://v3.boldsystems.org/pics/BLPAC/06-SRNP-102590_DHJ502590+1153248872.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	431485|431484	http://trace.boldsystems.org/traceIO/bold.org/237848|http://trace.boldsystems.org/traceIO/bold.org/237847	2006-08-18 01:41:42|2006-08-17 22:42:24	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPAE016-06	06-SRNP-103775	316540	 	06-SRNP-103775	Area de Conservacion Guanacaste	BOLD:AAA4172	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	454547	Eulepidotinae	33788	Eulepidotis	69572	Eulepidotis juncida	 	 	Daniel H. Janzen	 	 	H.Cambronero&S.Rios	2006-04-29	A	 	S	light trap	light trap	10.88	-85.389	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Estacion San Gerardo	239746	http://v3.boldsystems.org/pics/BLPAE/06-SRNP-103775_DHJ603775+1197404820.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	538228|538227	http://trace.boldsystems.org/traceIO/bold.org/335737|http://trace.boldsystems.org/traceIO/bold.org/335736	2006-10-19 10:57:59|2006-10-19 12:55:48	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPBB691-07	06-SRNP-108774	567470	 	06-SRNP-108774	Area de Conservacion Guanacaste	BOLD:AAA4172	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	454547	Eulepidotinae	33788	Eulepidotis	69572	Eulepidotis juncida	 	 	Daniel H. Janzen	 	 	F.Quesada&S.Rios	2006-11-19	A	 	S	light trap	light trap	11	-85.456	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Serrano	244923	http://v3.boldsystems.org/pics/BLPBB/06-SRNP-108774_DHJ608774+1199992200.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	733332|733331	http://trace.boldsystems.org/traceIO/bold.org/523391|http://trace.boldsystems.org/traceIO/bold.org/523390	2007-08-22 00:28:39|2007-08-21 22:57:24	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPBH510-07	07-SRNP-104269	628618	 	07-SRNP-104269	Area de Conservacion Guanacaste	BOLD:AAB2540	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	454547	Eulepidotinae	33788	Eulepidotis	34327	Eulepidotis electa	 	 	Daniel H. Janzen	 	 	S.Rios&R.Franco	2007-05-25	A	 	S	light trap	light trap	10.854	-85.609	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Luces	221930	http://v3.boldsystems.org/pics/BLPBH/07-SRNP-104269_DHJ614233+1182809740.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	781050|781144	http://trace.boldsystems.org/traceIO/bold.org/566459|http://trace.boldsystems.org/traceIO/bold.org/566553	2007-10-17 17:24:52|2007-10-17 18:55:58	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPCD753-08	07-SRNP-108178	768593	 	07-SRNP-108178	Area de Conservacion Guanacaste	BOLD:AAA2551	20	Arthropoda	82	Insecta	113	Lepidoptera	623	Lasiocampidae	86650	Poecilocampinae	48200	Euglyphis	48227	Euglyphis asapha	 	 	Daniel H. Janzen	 	 	R.Franco, F.Quesada	2007-08-12	A	 	S	light trap	light trap	10.894	-85.436	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	Roca Verde	389244	http://v3.boldsystems.org/pics/BLLAA/07-SRNP-108178_DHJ618142+1191608784.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	956226|956320	http://trace.boldsystems.org/traceIO/bold.org/733388|http://trace.boldsystems.org/traceIO/bold.org/733482	2008-06-03 03:06:15|2008-06-03 04:37:19	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPCO911-08	08-SRNP-104388	962450	08-SRNP-104388	08-SRNP-104388	Area de Conservacion Guanacaste	BOLD:AAA2539	20	Arthropoda	82	Insecta	113	Lepidoptera	623	Lasiocampidae	86650	Poecilocampinae	48200	Euglyphis	48231	Euglyphis gutturalis	 	 	Daniel H. Janzen	 	 	H.Cambronero&F.Quesada	2008-07-04	A	 	S	light trap	light trap	10.767	-85.43	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	La Perla (Tajo)	380884	http://v3.boldsystems.org/pics/BLPCO/08-SRNP-104388_DHJ628452+1224618578.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1279764|1279670	http://trace.boldsystems.org/traceIO/bold.org/1029391|http://trace.boldsystems.org/traceIO/bold.org/1029297	2009-02-26 12:56:30|2009-02-26 11:09:38	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDD638-09	08-SRNP-108533	1047993	08-SRNP-108533	08-SRNP-108533	Area de Conservacion Guanacaste	BOLD:AAA4172	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	454547	Eulepidotinae	33788	Eulepidotis	69572	Eulepidotis juncida	 	 	Daniel H. Janzen	 	 	R.Franco & F.Quesada	2008-11-28	A	 	S	light trap	light trap	10.762	-85.304	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	Manta Potrero	1949593	http://v3.boldsystems.org/pics/BLPDD/08-SRNP-108533-DHJ632597+1364926616.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1345443|1345349	http://trace.boldsystems.org/traceIO/bold.org/1092098|http://trace.boldsystems.org/traceIO/bold.org/1092004	2009-05-01 10:58:16|2009-05-01 09:27:07	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDK161-09	09-SRNP-105089	1260463	09-SRNP-105089	09-SRNP-105089	Area de Conservacion Guanacaste	BOLD:AAA2551	20	Arthropoda	82	Insecta	113	Lepidoptera	623	Lasiocampidae	86650	Poecilocampinae	48200	Euglyphis	48227	Euglyphis asapha	 	 	Daniel H. Janzen	 	 	F.Quesada&S.Rios	2009-06-19	A	 	S	light trap	light trap	11.004	-85.441	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	Bosque Aguirre	582940	http://v3.boldsystems.org/pics/BLPDK/09-SRNP-105089_DHJ638324+1247087696.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1774686|1774592	http://trace.boldsystems.org/traceIO/bold.org/1499561|http://trace.boldsystems.org/traceIO/bold.org/1499467	2009-12-12 12:26:41|2009-12-14 11:19:36	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
