processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
BLPBF049-07	07-SRNP-101928	624445	 	07-SRNP-101928	Area de Conservacion Guanacaste	BOLD:ABZ1417	20	Arthropoda	82	Insecta	113	Lepidoptera	561	Noctuidae	4476	Noctuinae	7131	Spodoptera	34356	Spodoptera androgea	 	 	Daniel H. Janzen	 	 	R.Franco, F.Quesada	2007-03-17	A	 	S	light trap	light trap	10.989	-85.426	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Estacion Pitilla	227067	http://v3.boldsystems.org/pics/BLPBF/07-SRNP-101928_DHJ611892+1177615546.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	766393|766299	http://trace.boldsystems.org/traceIO/bold.org/554249|http://trace.boldsystems.org/traceIO/bold.org/554155	2007-09-29 02:18:38|2007-09-29 00:46:55	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDU882-11	10-SRNP-110304	1800533	10-SRNP-110304	10-SRNP-110304	Area de Conservacion Guanacaste	BOLD:ABZ1417	20	Arthropoda	82	Insecta	113	Lepidoptera	561	Noctuidae	4476	Noctuinae	7131	Spodoptera	34356	Spodoptera androgea	 	 	Daniel H. Janzen	 	 	S.Rios&R.Franco	2010-07-09	A	 	S	light trap	light trap	10.9269	-85.4682	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Laboratorio	1191013|1198534	http://v3.boldsystems.org/pics/BLPDU/10-SRNP-110304_DHJ655179+1309192746.jpg|http://v3.boldsystems.org/pics/BLPDU/10-SRNP-110304_DHJ655179+1309874588.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	2809372|2809277	http://trace.boldsystems.org/traceIO/bold.org/2487976|http://trace.boldsystems.org/traceIO/bold.org/2487881	2011-03-20 17:15:11|2011-03-20 15:48:42	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
CGUKB175-09	UKLB13D12	1007948	 	GAC 0247	Natural History Museum, London	BOLD:AAC0134	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	4265	Arctiinae	4336	Spilosoma	197744	Spilosoma lutea	 	 	 	 	 	GAC 0247	2007-06-10	A	 	 	 	 	51.36	-0.09	 	 	United Kingdom	England	Surrey	 	419702	http://v3.boldsystems.org/pics/CGUKB/IMG_0828+1238692388.JPG	CreativeCommons - Attribution	1292310|1292216	http://trace.boldsystems.org/traceIO/bold.org/1041665|http://trace.boldsystems.org/traceIO/bold.org/1041571	2009-03-03 00:34:26|2009-03-02 20:01:54	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
CHRSV913-13	SV 872	3979551	148078	 	NTNU University Museum, Department of Natural History	BOLD:AAF4815	20	Arthropoda	82	Insecta	127	Diptera	1882	Chironomidae	56413	Orthocladiinae	56500	Smittia	786174	Smittia longicosta	 	 	Elisabeth Stur	 	 	Soeli, T. Ekrem, Haarsaker	2013-08-26	adult	F	 	 	 	78.9918	12.0888	 	 	Norway	Svalbard	Spitsbergen	Soervaagen	2185067	http://v3.boldsystems.org/pics/CHRSV/SV872+1382363994.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5809256	http://trace.boldsystems.org/traceIO/bold.org/7655883	2013-12-19 01:33:40	Centre for Biodiversity Genomics	F	C_LepFolF	COI-5P
COLFF574-13	ZMUO.006464	3145509	ZMUO.006464	 	University of Oulu, Zoological Museum	BOLD:AAO0179	20	Arthropoda	82	Insecta	413	Coleoptera	1813	Chrysomelidae	286617	Cryptocephalinae	309952	Smaragdina	312604	Smaragdina affinis	 	 	Mikko Pentinsaari	 	 	Mikko Pentinsaari	2012-05-29	adult	 	S	 	 	61.204	26.05	 	 	Finland	 	Tavastia australis	Urheilupuisto	1938623	http://v3.boldsystems.org/pics/COLFF/ZMUO.006464+1364525192.JPG	CreativeCommons - Attribution Non-Commercial	5933690|5933642|5933666|5933618	http://trace.boldsystems.org/traceIO/bold.org/7780317|http://trace.boldsystems.org/traceIO/bold.org/7780269|http://trace.boldsystems.org/traceIO/bold.org/7780293|http://trace.boldsystems.org/traceIO/bold.org/7780245	2014-01-20 13:46:00|2014-01-17 13:43:50|2014-01-20 10:14:05|2014-01-17 20:19:32	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics|Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R|F|R	MLepF1|C_LepFolR|C_LepFolF|MLepR2	COI-5P|COI-5P|COI-5P|COI-5P
FBAPC586-11	BC ZSM HYM 07046	2021879	BC ZSM HYM 07046	BC ZSM HYM 07046	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAI0130	20	Arthropoda	82	Insecta	125	Hymenoptera	497	Halictidae	59655	Halictinae	2235	Sphecodes	214300	Sphecodes albilabris	 	 	Stefan Schmidt	 	 	C. Schmid-Egger	2010-06-26	A	F	S	 	 	52.56	14.49	 	 	Germany	Brandenburg	Frankfurt Oder	13 km NNW Frankfurt Oder, Mallnow	1171263	http://v3.boldsystems.org/pics/FBAPC/BC_ZSM_HYM_07046+1305748440.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	3177295|3177200	http://trace.boldsystems.org/traceIO/bold.org/2841248|http://trace.boldsystems.org/traceIO/bold.org/2841153	2011-07-12 05:29:07|2011-07-12 04:03:36	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
FBAPD195-11	BC ZSM HYM 09505	2140406	BC ZSM HYM 09505	BC ZSM HYM 09505	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAD0329	20	Arthropoda	82	Insecta	125	Hymenoptera	497	Halictidae	59655	Halictinae	2235	Sphecodes	198547	Sphecodes crassus	 	 	Christian Schmid-Egger	 	 	F. Burger	2009-08-03	A	F	S	 	 	51.015	11.353	 	 	Germany	Thuringia	 	Weimar, Schoendorf	1311223	http://v3.boldsystems.org/pics/FBAPD/BC_ZSM_HYM_09505+1315500456.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	3525923|3525877	http://trace.boldsystems.org/traceIO/bold.org/3178736|http://trace.boldsystems.org/traceIO/bold.org/3178690	2011-10-15 01:23:11|2011-10-14 23:57:34	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
FBCOJ370-12	BFB_Col_FK_8540	2984610	BFB_Col_FK_8540	11.09.17-wei	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAN0064	20	Arthropoda	82	Insecta	413	Coleoptera	1752	Curculionidae	2556	Entiminae	106762	Sitona	167903	Sitona lineatus	 	 	Frank Koehler	 	 	Weidlich, R.	2011-09-17	A	 	 	 	 	50.571	13.216	 	 	Germany	Saxony	Mittelerzgebirge	Marienberg-Reitzenhain, Chemnitztal	1849976	http://v3.boldsystems.org/pics/FBCOJ/BFB_Col_FK_8540+1337973200.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4771890|4771718	http://trace.boldsystems.org/traceIO/bold.org/6619153|http://trace.boldsystems.org/traceIO/bold.org/6618980	2013-01-18 20:18:02|2013-01-18 18:46:40	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
GBACU044-12	BC ZSM HYM 10114	2605810	BC ZSM HYM 10114	BC ZSM HYM 10114	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAD0332	20	Arthropoda	82	Insecta	125	Hymenoptera	497	Halictidae	59655	Halictinae	2235	Sphecodes	214084	Sphecodes ephippius	 	 	Christian Schmid-Egger	 	 	C. Schmid-Egger	2011-07-09	A	M	S	 	 	51.36	11.07	 	 	Germany	Thuringia	Kyffhaeuser	NW Bad Frankenhausen	1650827	http://v3.boldsystems.org/pics/GBACU/BC_ZSM_HYM_10114+1339092658.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4358494|4358399	http://trace.boldsystems.org/traceIO/bold.org/6206564|http://trace.boldsystems.org/traceIO/bold.org/6206469	2012-08-02 02:09:06|2012-08-02 00:43:36	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GBACU052-12	BC ZSM HYM 10122	2605818	BC ZSM HYM 10122	BC ZSM HYM 10122	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAD0331	20	Arthropoda	82	Insecta	125	Hymenoptera	497	Halictidae	59655	Halictinae	2235	Sphecodes	214083	Sphecodes ferruginatus	 	 	Christian Schmid-Egger	 	 	C. Schmid-Egger	2011-07-16	A	F	S	 	 	47.82	7.63	 	 	Germany	Baden-Wuerttemberg	Freiburg	Muellheim, Exi	1650835	http://v3.boldsystems.org/pics/GBACU/BC_ZSM_HYM_10122+1339092658.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4358502|4358407	http://trace.boldsystems.org/traceIO/bold.org/6206572|http://trace.boldsystems.org/traceIO/bold.org/6206477	2012-08-02 02:09:06|2012-08-02 00:43:36	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
