processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
CHRFI580-11	Finnmark540	1835611	136635	Fi540	NTNU University Museum, Department of Natural History	BOLD:AAB5106	20	Arthropoda	82	Insecta	127	Diptera	1882	Chironomidae	56489	Diamesinae	56490	Diamesa	56502	Diamesa hyperborea	 	 	Elisabeth Stur	 	 	T. Ekrem, E. Stur	2010-06-18	A	M	 	 	 	70.5032	30.549	 	 	Norway	Finnmark	Batsfjord	at bridge	1799427	http://v3.boldsystems.org/pics/CHRFI/FI540+1344624820.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	2837763|2837668	http://trace.boldsystems.org/traceIO/bold.org/2514613|http://trace.boldsystems.org/traceIO/bold.org/2514518	2011-03-29 23:53:18|2011-03-29 22:27:16	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
CHURC1120-09	HLC-27353	1074450	 	L#-CHMAL-005	NTNU University Museum, Department of Natural History	BOLD:AAC0706	20	Arthropoda	82	Insecta	127	Diptera	1882	Chironomidae	1944	Chironominae	95074	Dicrotendipes	272773	Dicrotendipes tritomus	 	 	Torbjorn Ekrem	 	 	 	2007-07-21	A	M	S	 	::taxonomy:::endTaxonomy:<VERBATIM LOCALITY>Farnworth Lake||58.7|-94.05|</VERBATIM LOCALITY>	58.7	-94.05	 	 	Canada	Manitoba	Churchill	 	432358	http://v3.boldsystems.org/pics/CHURC/hlc-27353+1241545332.JPG	CreativeCommons - Attribution	1356475|1356380	http://trace.boldsystems.org/traceIO/bold.org/1102758|http://trace.boldsystems.org/traceIO/bold.org/1102663	2009-05-08 06:01:19|2009-05-08 04:29:54	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
COLFF669-13	ZMUO.006369	3145604	ZMUO.006369	 	University of Oulu, Zoological Museum	BOLD:ACA9458	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	2933	Harpalinae	153105	Demetrias	373921	Demetrias imperialis	 	 	Mikko Pentinsaari	 	 	Mikko Pentinsaari	2012-05-27	adult	 	S	 	 	60.207	22.326	 	 	Finland	 	Regio aboensis	Mielisholm, Braennviken	1938718	http://v3.boldsystems.org/pics/COLFF/ZMUO.006369+1364528670.JPG	CreativeCommons - Attribution Non-Commercial	5125927|5125832	http://trace.boldsystems.org/traceIO/bold.org/6972529|http://trace.boldsystems.org/traceIO/bold.org/6972434	2013-04-20 12:17:19|2013-04-20 03:11:37	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
ENTJR223-08	TMEN023-009	725616	 	TMEN023-009	Mahidol University, Dept of Medical Entomology	BOLD:AAA4751	20	Arthropoda	82	Insecta	127	Diptera	1730	Culicidae	2142	Culicinae	6441	Culex	127295	Culex quinquefasciatus	 	 	Yudthana Samung	 	 	Yudthana Samung	2007-12-13	A	F	S	 	 	12.83	102.16	 	 	Thailand	Chanthaburi	Eastern	Rice field	261852	http://v3.boldsystems.org/pics/ENTJR/tmen023-009+1203614796.JPG	CreativeCommons - Attribution	877057|877151	http://trace.boldsystems.org/traceIO/bold.org/656391|http://trace.boldsystems.org/traceIO/bold.org/656485	2008-02-25 13:38:38|2008-02-25 15:10:27	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
ENTJR226-08	TMEN023-012	725619	 	TMEN023-012	Mahidol University, Dept of Medical Entomology	BOLD:AAA4751	20	Arthropoda	82	Insecta	127	Diptera	1730	Culicidae	2142	Culicinae	6441	Culex	127295	Culex quinquefasciatus	 	 	Yudthana Samung	 	 	Yudthana Samung	2007-12-13	A	F	S	 	 	12.83	102.16	 	 	Thailand	Chanthaburi	Eastern	Rice field	261855	http://v3.boldsystems.org/pics/ENTJR/tmen023-012_+1203615554.JPG	CreativeCommons - Attribution	877054|877148	http://trace.boldsystems.org/traceIO/bold.org/656388|http://trace.boldsystems.org/traceIO/bold.org/656482	2008-02-25 13:38:38|2008-02-25 15:10:27	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
GBSYM1298-12	BC ZSM HYM 11178	2855780	BC ZSM HYM 11178	BC ZSM HYM 11178	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAN4005	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	81281	Selandriinae	81273	Dolerus	250286	Dolerus bimaculatus	 	 	Bruno Peter	 	 	M. Kraus	2008-06-07	A	M	S	 	 	47.297	10.928	 	 	Austria	Tyrol	 	Obsteig	1824979	http://v3.boldsystems.org/pics/GBSYM/BC_ZSM_HYM_11178+1328895242.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4731595|4731550	http://trace.boldsystems.org/traceIO/bold.org/6578856|http://trace.boldsystems.org/traceIO/bold.org/6578811	2012-12-10 14:50:11|2012-12-10 13:18:19	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GBSYM1591-13	BC ZSM HYM 15936	3099122	BC ZSM HYM 15936	BC ZSM HYM 15936	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAL2239	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	81281	Selandriinae	81273	Dolerus	190462	Dolerus aericeps	 	 	M. Kraus	 	 	J.Hable	2012-06-06	A	F	S	 	 	49.005	11.597	 	 	Germany	Bavaria	 	300m NE Amsdorf	1900414	http://v3.boldsystems.org/pics/GBSYM/BC_ZSM_HYM_15936+1354144258.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4954064|4953969	http://trace.boldsystems.org/traceIO/bold.org/6800662|http://trace.boldsystems.org/traceIO/bold.org/6800567	2013-03-21 13:26:36|2013-03-21 10:24:13	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
GBSYM1722-13	BC ZSM HYM 15972	3099253	BC ZSM HYM 15972	BC ZSM HYM 15972	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAN4005	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	81281	Selandriinae	81273	Dolerus	250286	Dolerus bimaculatus	 	 	M. Kraus	 	 	J. Hable	2012-05-13	A	F	S	 	 	49.192	11.43	 	 	Germany	Bavaria	 	SE Rocksdorf, 250 E Klaeranlage, Auwald,Saeume	1899310	http://v3.boldsystems.org/pics/GBSYM/BC_ZSM_HYM_15972+1354838400.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5030809|5030714	http://trace.boldsystems.org/traceIO/bold.org/6877411|http://trace.boldsystems.org/traceIO/bold.org/6877316	2013-03-21 04:56:46|2013-03-20 16:48:26	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GRAFW1293-12	za2011-30066	2679509	za2011-30066	 	University of Helsinki	BOLD:AAM0255	20	Arthropoda	82	Insecta	127	Diptera	1882	Chironomidae	56489	Diamesinae	56490	Diamesa	752337	Diamesa chorea	 	 	Kate Perez	 	 	T. Roslin, G. Varkonyi	2011-08-09	A	 	 	 	Period: Aug-09-2011 - Aug-19-2011: UTM 8264293:0512680: Malaise 1	74.4667	-20.567	 	 	Greenland	 	Northeast Greenland	Zackenberg Research Station	1676644	http://v3.boldsystems.org/pics/GRAFW/za2011-30066+1341241722.JPG	CreativeCommons - Attribution Non-Commercial	4498885|4498790	http://trace.boldsystems.org/traceIO/bold.org/6314954|http://trace.boldsystems.org/traceIO/bold.org/6314859	2012-09-29 08:22:11|2012-09-29 06:56:31	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
MADIP327-10	NIBGE DIP-00327	1778007	DIP-00327	 	National Institute for Biotechnology and Genetic Engineering	BOLD:AAE3201	20	Arthropoda	82	Insecta	127	Diptera	1730	Culicidae	2142	Culicinae	6441	Culex	24545	Culex tritaeniorhynchus	 	 	Waseem Akram	 	 	W. Akram	2007-04-07	A	 	 	 	 	30.1833	71.45	 	 	Pakistan	Punjab	Multan	 	974108	http://v3.boldsystems.org/pics/MADIP/NIBGE_DIP-00327+1291746338.JPG	CreativeCommons - Attribution Non-Commercial Share-Alike	2798647|2798579	http://trace.boldsystems.org/traceIO/bold.org/2477719|http://trace.boldsystems.org/traceIO/bold.org/2477651	2011-03-16 23:37:06|2011-03-16 22:10:18	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
