processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
BBCCA2546-12	BIOUG02061-G04	2468515	BIOUG02061-G04	L#11BIOBUS-2820	Centre for Biodiversity Genomics	BOLD:AAP6998	20	Arthropoda	82	Insecta	413	Coleoptera	1813	Chrysomelidae	286739	Donaciinae	166394	Donacia	786254	Donacia hypoleuca	 	 	Angela Telfer	 	 	Biobus 2011	2011-08-24	A	 	S	Brazos Bend State Park	night collecting|overcast and hot	29.381	-95.595	 	 	United States	Texas	Brazos Bend State Park	grass	1670921	http://v3.boldsystems.org/pics/BBCCA/BIOUG02061-G04+1340810232.jpg	CreativeCommons - Attribution	4139856|4139761	http://trace.boldsystems.org/traceIO/bold.org/5988064|http://trace.boldsystems.org/traceIO/bold.org/5987969	2012-05-28 14:58:07|2012-05-28 13:32:24	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
DIPNO084-09	DIPNO-0095	1234618	 	FR-04d-09	Centre for Biodiversity Genomics	BOLD:AAG4757	20	Arthropoda	82	Insecta	127	Diptera	1717	Drosophilidae	5405	Drosophilinae	5757	Drosophila	106930	Drosophila subobscura	 	 	Kate Perez	 	 	M. Chauvat / M1 students	2009-04-01	A	 	S	153-F	Three pitfalls for MF, three samples for mesofauna (Coll, Enc, Aca)	49.4902	1.0919	 	 	France	 	Haute Normandie	Foret verte	672956	http://v3.boldsystems.org/pics/DIPNO/dipno-0095+1265989582.JPG	CreativeCommons - Attribution	2053640|2053545	http://trace.boldsystems.org/traceIO/bold.org/1763536|http://trace.boldsystems.org/traceIO/bold.org/1763441	2010-05-14 01:30:14|2010-05-14 00:00:55	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	M13F|M13R	COI-5P|COI-5P
GBSYM1551-13	BC ZSM HYM 15896	3099082	BC ZSM HYM 15896	BC ZSM HYM 15896	SNSB, Zoologische Staatssammlung Muenchen	BOLD:ABZ7438	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	81281	Selandriinae	81273	Dolerus	309240	Dolerus sanguinicollis	 	 	M. Kraus	 	 	J.Hable	2012-05-27	A	F	S	 	 	49.163	11.493	 	 	Germany	Bavaria	 	500m W Hennenberg	1900374	http://v3.boldsystems.org/pics/GBSYM/BC_ZSM_HYM_15896+1354142498.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4954024|4953929	http://trace.boldsystems.org/traceIO/bold.org/6800622|http://trace.boldsystems.org/traceIO/bold.org/6800527	2013-03-21 13:26:36|2013-03-21 10:24:13	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
GBSYM1556-13	BC ZSM HYM 15901	3099087	BC ZSM HYM 15901	BC ZSM HYM 15901	SNSB, Zoologische Staatssammlung Muenchen	BOLD:ABZ7438	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	81281	Selandriinae	81273	Dolerus	309240	Dolerus sanguinicollis	 	 	M. Kraus	 	 	J.Hable	2012-05-19	A	F	S	 	 	49.183	11.417	 	 	Germany	Bavaria	 	`Kantorsgarten` Nordoestl. Ortsrand von Sulzbuerg	1900379	http://v3.boldsystems.org/pics/GBSYM/BC_ZSM_HYM_15901+1354142644.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4953934|4954029	http://trace.boldsystems.org/traceIO/bold.org/6800532|http://trace.boldsystems.org/traceIO/bold.org/6800627	2013-03-21 10:24:13|2013-03-21 13:26:36	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GBSYM1566-13	BC ZSM HYM 15911	3099097	BC ZSM HYM 15911	BC ZSM HYM 15911	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAF5414	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	81281	Selandriinae	81273	Dolerus	190404	Dolerus picipes	 	 	M. Kraus	 	 	J.Hable	2012-04-26	A	F	S	 	 	49.004	11.606	 	 	Germany	Bavaria	 	500m NE Arnsdorf	1900389	http://v3.boldsystems.org/pics/GBSYM/BC_ZSM_HYM_15911+1354143290.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4954039|4953944	http://trace.boldsystems.org/traceIO/bold.org/6800637|http://trace.boldsystems.org/traceIO/bold.org/6800542	2013-03-21 13:26:36|2013-03-21 10:24:13	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHANC662-06	02-SRNP-6495	205813	02-SRNP-6495	02-SRNP-6495	University of Pennsylvania	BOLD:AAA5693	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4070	Dunama	515235	Dunama janewaldronae	 	 	Daniel H. Janzen	 	 	Fraysi Vargas	2002-03-14	A	M	S	Geonoma cuneata	Arecaceae	10.904	-85.284	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Quebrada Guarumo	81853|81854	http://v3.boldsystems.org/pics/MHANC/02-srnp-6495-dhj322690+1140664180.jpg|http://v3.boldsystems.org/pics/MHANC/02-srnp-6495-dhj322691+1140664182.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	434480|434481	http://trace.boldsystems.org/traceIO/bold.org/240829|http://trace.boldsystems.org/traceIO/bold.org/240830	2006-02-21 15:14:43|2006-02-21 18:23:28	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHAND219-06	05-SRNP-36035	234263	05-SRNP-36035	05-SRNP-36035	University of Pennsylvania	BOLD:AAB9026	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4070	Dunama	515234	Dunama janecoxae	 	 	Daniel H. Janzen	 	 	Manuel Pereira	2005-12-05	A	M	S	Chamaedorea costaricana	Arecaceae	10.928	-85.467	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Sendero Toma Agua	110192|110193	http://v3.boldsystems.org/pics/MHAND/05-SRNP-36035-DHJ330902+1145637714.jpg|http://v3.boldsystems.org/pics/MHAND/05-SRNP-36035-DHJ330903+1145637714.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	385728|385729	http://trace.boldsystems.org/traceIO/bold.org/193972|http://trace.boldsystems.org/traceIO/bold.org/193973	2006-05-19 01:07:40|2006-05-19 04:06:39	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
SDP809002-19	Duke.Bio203L.S19.TB1.1	9798596	 	Duke.Bio203L.S19.TB1.1	*unvouchered	BOLD:AAA1831	20	Arthropoda	82	Insecta	127	Diptera	1717	Drosophilidae	5405	Drosophilinae	5757	Drosophila	24788	Drosophila melanogaster	 	 	Student	 	 	Mohamed Noor	 	Adult	F	 	 	::meta:{"specimen":["Molly Monsour"],"image":["Molly Monsour"],"trace_run_site":["Generic Commercial Lab"],"trace_upload":["Molly Monsour"],"sequencing_run_site":["Generic Commercial Lab"],"sequence_upload":["Molly Monsour"]}::endMeta:	 	 	 	 	United States	North Carolina	 	 	3478472	http://v3.boldsystems.org/pics/SDP809/TB1_fly1_mag2exp1+1549997573.JPG	CreativeCommons - Attribution Share-Alike	11042783|11042782	http://trace.boldsystems.org/traceIO/bold.org/12861669|http://trace.boldsystems.org/traceIO/bold.org/12861668	2019-02-08 16:37:09|2019-02-08 14:38:06	Generic Commercial Labs|Generic Commercial Labs	R|F	HCO2198|LCO1490	COI-5P|COI-5P
SDP809093-19	Duke.Bio203L.S19.WC3.3	9802555	 	Duke.Bio203L.S19.WC3.3	*unvouchered	BOLD:AAA1831	20	Arthropoda	82	Insecta	127	Diptera	1717	Drosophilidae	5405	Drosophilinae	5757	Drosophila	24788	Drosophila melanogaster	 	 	Student	 	 	Mohamed Noor	2018-07-01	Adult	F	S	 	::meta:{"specimen":["Riddhi Shah"],"trace_run_site":["Generic Commercial Lab"],"trace_upload":["Riddhi Shah"],"sequencing_run_site":["Generic Commercial Lab"],"sequence_upload":["Riddhi Shah"],"image":["Riddhi Shah"]}::endMeta:	36.0234	-78.9759	 	 	United States	North Carolina	Durham	 	3478935	http://v3.boldsystems.org/pics/SDP809/Fly_3_WC3_Mag_2x+1550086775.jpg	CreativeCommons - Attribution Share-Alike	11043478|11043477	http://trace.boldsystems.org/traceIO/bold.org/12862372|http://trace.boldsystems.org/traceIO/bold.org/12862371	2019-02-08 17:50:48|2019-02-08 17:50:48	Generic Commercial Labs|Generic Commercial Labs	R|F	HCO2198|LCO1490	COI-5P|COI-5P
SDP809110-19	Duke.Bio203L.S19.WB4.3	9802589	 	Duke.Bio203L.S19.WB4.3	*unvouchered	BOLD:AAF6986	20	Arthropoda	82	Insecta	127	Diptera	1717	Drosophilidae	5405	Drosophilinae	5757	Drosophila	106737	Drosophila putrida	 	 	Student	 	 	 	 	Adult	 	S	 	::meta:{"specimen":["Samuel Liu"],"image":["Samuel Liu"],"trace_run_site":["Generic Commercial Lab"],"trace_upload":["Samuel Liu"],"sequencing_run_site":["Generic Commercial Lab"],"sequence_upload":["Samuel Liu"]}::endMeta:	36.0234	-78.9759	 	 	United States	North Carolina	Durham	 	3478922	http://v3.boldsystems.org/pics/SDP809/WB4-3+1550086247.jpg	CreativeCommons - Attribution Share-Alike	11043520|11043519	http://trace.boldsystems.org/traceIO/bold.org/12862414|http://trace.boldsystems.org/traceIO/bold.org/12862413	2019-02-08 14:38:06|2019-02-08 16:37:09	Generic Commercial Labs|Generic Commercial Labs	F|R	LCO1490|HCO2198	COI-5P|COI-5P
