processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
ASARD1604-12	INB0004212734	2395806	INB0004212734	INB0004212734	Instituto Nacional de Biodiversidad, Costa Rica	BOLD:ABZ4156	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3542	Charaxinae	3636	Memphis	962944	Memphis ada	 	 	Daniel H. Janzen	 	 	H. Cascante	2007-03-07	A	F	S	 	 	10.418	-84.117	 	 	Costa Rica	Heredia	Sarapiqui	Canopy Fruit Trap #28	1510309|1510310	http://v3.boldsystems.org/pics/ASARD/INB0004212734-IACH000165+1328123432.jpg|http://v3.boldsystems.org/pics/ASARD/INB0004212734-IACH000166+1328123432.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	3750016|3749921	http://trace.boldsystems.org/traceIO/bold.org/5632551|http://trace.boldsystems.org/traceIO/bold.org/5632456	2012-02-03 14:46:17|2012-02-03 13:20:29	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
ASARD1611-12	INB0004223086	2395813	INB0004223086	INB0004223086	Instituto Nacional de Biodiversidad, Costa Rica	BOLD:AAD1497	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3542	Charaxinae	3636	Memphis	962963	Memphis centralis	 	 	Daniel H. Janzen	 	 	C. Miranda & S. Padilla	2008-11-05	A	M	S	 	 	10.411	-84.124	 	 	Costa Rica	Heredia	Sarapiqui	Canopy Fruit Trap #5	1510502|1510501	http://v3.boldsystems.org/pics/ASARD/INB0004223086-IACH000180+1328123886.jpg|http://v3.boldsystems.org/pics/ASARD/INB0004223086-IACH000179+1328123886.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	3750023|3749928	http://trace.boldsystems.org/traceIO/bold.org/5632558|http://trace.boldsystems.org/traceIO/bold.org/5632463	2012-02-03 14:46:17|2012-02-03 13:20:29	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
ASARD1619-12	INB0004224337	2395821	INB0004224337	INB0004224337	Instituto Nacional de Biodiversidad, Costa Rica	BOLD:ABZ7859	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3542	Charaxinae	3636	Memphis	962992	Memphis orthesia	 	 	Daniel H. Janzen	 	 	C. Miranda & S. Padilla	2009-04-07	A	F	S	 	 	10.414	-84.12	 	 	Costa Rica	Heredia	Sarapiqui	Canopy Fruit Trap #18	1510548|1510547	http://v3.boldsystems.org/pics/ASARD/INB0004224337-IACH000198+1328124026.jpg|http://v3.boldsystems.org/pics/ASARD/INB0004224337-IACH000197+1328124026.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	3748430|3748145	http://trace.boldsystems.org/traceIO/bold.org/5630965|http://trace.boldsystems.org/traceIO/bold.org/5630680	2012-02-03 21:55:07|2012-02-03 23:20:56	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
ASARD2539-12	INB0004269375	2396741	INB0004269375	INB0004269375	Instituto Nacional de Biodiversidad, Costa Rica	BOLD:ABZ4157	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3542	Charaxinae	3636	Memphis	516014	Memphis indigotica	 	 	Daniel H. Janzen	 	 	D. Brenes, O. Paniagua	2010-08-03	A	F	S	 	 	10.458	-83.969	 	 	Costa Rica	Heredia	Sarapiqui	Agricola Sofia	1506332|1506331	http://v3.boldsystems.org/pics/ASARD/INB0004269375-IACH002038+1327952066.jpg|http://v3.boldsystems.org/pics/ASARD/INB0004269375-IACH002037+1327952066.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	3750693|3750598	http://trace.boldsystems.org/traceIO/bold.org/5633228|http://trace.boldsystems.org/traceIO/bold.org/5633133	2012-02-03 22:24:50|2012-02-03 20:58:37	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
ASARD2557-12	INB0004265440	2396759	INB0004265440	INB0004265440	Instituto Nacional de Biodiversidad, Costa Rica	BOLD:AAD1497	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3542	Charaxinae	3636	Memphis	962963	Memphis centralis	 	 	Daniel H. Janzen	 	 	D. Brenes, O. Paniagua	2009-06-06	A	F	S	 	 	10.458	-83.969	 	 	Costa Rica	Heredia	Sarapiqui	Agricola Sofia	1502540|1502541	http://v3.boldsystems.org/pics/ASARD/INB0004265440-IACH002073+1327951806.jpg|http://v3.boldsystems.org/pics/ASARD/INB0004265440-IACH002074+1327951806.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	3750711|3750616	http://trace.boldsystems.org/traceIO/bold.org/5633246|http://trace.boldsystems.org/traceIO/bold.org/5633151	2012-02-03 22:24:50|2012-02-03 20:58:37	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
ASARD2918-12	INB0004277311	2397120	INB0004277311	INB0004277311	Instituto Nacional de Biodiversidad, Costa Rica	BOLD:AAD1497	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3542	Charaxinae	3636	Memphis	962963	Memphis centralis	 	 	Daniel H. Janzen	 	 	C. Miranda, E. Rojas	2010-07-04	A	M	S	 	 	10.416	-84.12	 	 	Costa Rica	Heredia	Sarapiqui	Canopy Fruit Trap #16	1501876|1501875	http://v3.boldsystems.org/pics/ASARD/INB0004277311-IACH002796+1327945122.jpg|http://v3.boldsystems.org/pics/ASARD/INB0004277311-IACH002795+1327945122.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	3749534|3749439	http://trace.boldsystems.org/traceIO/bold.org/5632069|http://trace.boldsystems.org/traceIO/bold.org/5631974	2012-02-04 05:03:59|2012-02-04 03:38:17	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
ASARD2931-12	INB0004278005	2397133	INB0004278005	INB0004278005	Instituto Nacional de Biodiversidad, Costa Rica	BOLD:ABZ7859	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3542	Charaxinae	3636	Memphis	962992	Memphis orthesia	 	 	Daniel H. Janzen	 	 	C. Miranda, E. Rojas	2010-04-05	A	F	S	 	 	10.41	-84.121	 	 	Costa Rica	Heredia	Sarapiqui	Canopy Fruit Trap #10	1502060|1502059	http://v3.boldsystems.org/pics/ASARD/INB0004278005-IACH002822+1327945906.jpg|http://v3.boldsystems.org/pics/ASARD/INB0004278005-IACH002821+1327945906.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	3749547|3749452	http://trace.boldsystems.org/traceIO/bold.org/5632082|http://trace.boldsystems.org/traceIO/bold.org/5631987	2012-02-04 05:03:59|2012-02-04 03:38:17	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
DIPNO067-09	DIPNO-0078	1234601	 	FR-02d-09	University of Rouen, ECODIV Laboratory	BOLD:AAG3268	20	Arthropoda	82	Insecta	127	Diptera	168234	Phoridae	237255	Metopininae	365800	Megaselia	704648	Megaselia ruficornis	 	 	Kate Perez	 	 	M. Chauvat / M1 students	2009-04-01	A	 	S	162-pr	Three samples for mesofauna (Coll, Enc, Aca), four pitfalls for MF, berlese for woodland mesofauna	49.4592	1.0775	 	 	France	 	Haute Normandie	Priairie du bois du cotillet	568775	http://v3.boldsystems.org/pics/DIPNO/dipno-0078+1256045242.JPG	CreativeCommons - Attribution	1732282|1732187	http://trace.boldsystems.org/traceIO/bold.org/1458286|http://trace.boldsystems.org/traceIO/bold.org/1458191	2009-11-24 10:51:33|2009-11-24 09:22:23	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	M13F|M13R	COI-5P|COI-5P
GBACU1129-12	BC ZSM HYM 14904	2875140	BC ZSM HYM 14904	BC ZSM HYM 14904	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAD5414	20	Arthropoda	82	Insecta	125	Hymenoptera	443	Megachilidae	4962	Megachilinae	4941	Megachile	214089	Megachile versicolor	 	 	Christian Schmid-Egger	 	 	C. Schmid-Egger	2012-06-30	A	F	S	 	 	52.52	13	 	 	Germany	Brandenburg	 	Doeberitzer Heide, Naturschutzzentrum	1825397	http://v3.boldsystems.org/pics/GBACU/BC_ZSM_HYM_14904+1347565038.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4694127|4694032	http://trace.boldsystems.org/traceIO/bold.org/6541388|http://trace.boldsystems.org/traceIO/bold.org/6541293	2012-12-07 22:15:11|2012-12-07 20:44:32	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
GBACU3592-13	BC ZSM HYM 17557	3199131	BC ZSM HYM 17557	BC ZSM HYM 17557	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAD5414	20	Arthropoda	82	Insecta	125	Hymenoptera	443	Megachilidae	4962	Megachilinae	4941	Megachile	214089	Megachile versicolor	 	 	Christian Schmid-Egger	 	 	Schmid-Egger	2012-07-20	a	M	S	 	 	45.716	7.235	 	 	Italy	Aosta Valley	 	St. Pierre	1937468	http://v3.boldsystems.org/pics/GBACU/BC_ZSM_HYM_17557+1362352676.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5145772|5145677	http://trace.boldsystems.org/traceIO/bold.org/6992374|http://trace.boldsystems.org/traceIO/bold.org/6992279	2013-05-03 12:12:42|2013-05-03 13:03:47	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GBACU952-12	BC ZSM HYM 14917	2874963	BC ZSM HYM 14917	BC ZSM HYM 14917	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAE1111	20	Arthropoda	82	Insecta	125	Hymenoptera	443	Megachilidae	4962	Megachilinae	4941	Megachile	198542	Megachile ericetorum	 	 	 	 	 	C. Schmid-Egger	2012-07-02	A	M	S	 	 	52.21	13.48	 	 	Germany	Brandenburg	 	Zossen	1825522	http://v3.boldsystems.org/pics/GBACU/BC_ZSM_HYM_14917+1347046844.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4703478|4703383	http://trace.boldsystems.org/traceIO/bold.org/6550739|http://trace.boldsystems.org/traceIO/bold.org/6550644	2012-12-07 13:50:26|2012-12-07 12:18:43	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHAAA200-05	03-SRNP-9309	39949	03-SRNP-9309	03-SRNP-9309	University of Pennsylvania	BOLD:AAB1326	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3542	Charaxinae	3636	Memphis	16950	Memphis aulica	 	 	 	 	 	Elda Araya	2003-11-06	A	M	S	 	 	10.879	-85.386	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Sendero Perdido	46967|46968	http://v3.boldsystems.org/pics/MHAAA/03-SRNP-9309-DHJ97624.jpg|http://v3.boldsystems.org/pics/MHAAA/03-SRNP-9309-DHJ97625.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	252582|252581	http://trace.boldsystems.org/traceIO/bold.org/85318|http://trace.boldsystems.org/traceIO/bold.org/85317	2005-01-20 20:17:18|2005-01-20 17:10:13	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
MHAAA694-05	03-SRNP-37692	41738	03-SRNP-37692	03-SRNP-37692	University of Pennsylvania	BOLD:ABZ4157	20	Arthropoda	82	Insecta	113	Lepidoptera	723	Nymphalidae	3542	Charaxinae	3636	Memphis	516014	Memphis indigotica	 	 	 	 	 	Manuel Pereira	2004-01-07	A	M	S	 	 	11.018	-85.474	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Uncaria	46848|46847	http://v3.boldsystems.org/pics/MHAAA/03-SRNP-37692-DHJ97755.jpg|http://v3.boldsystems.org/pics/MHAAA/03-SRNP-37692-DHJ97754.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	253441|253440	http://trace.boldsystems.org/traceIO/bold.org/86177|http://trace.boldsystems.org/traceIO/bold.org/86176	2005-02-22 22:42:31|2005-02-22 19:35:24	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
